id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.0,0.0,0.3003003003003003
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.0
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,0.6006006006006006
4,Pierre-Emerick,Aubameyang,1,0.0,0.7194244604316548,0.2702702702702703,0.26109660574412535,0.0,7.207207207207207
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
6,Alexandre,Lacazette,1,1.25,1.079136690647482,1.0810810810810811,1.0443864229765014,1.0389610389610389,5.555555555555555
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.0
8,Bernd,Leno,1,3.75,2.877697841726619,2.9729729729729732,5.221932114882506,3.6363636363636362,8.85885885885886
9,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.6006006006006006
10,Pablo,Marí,1,0.0,0.3597122302158274,0.0,0.26109660574412535,0.0,0.0
11,Héctor,Bellerín,1,3.75,5.0359712230215825,4.864864864864865,6.005221932114883,4.1558441558441555,6.156156156156156
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.0
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.45045045045045046
16,Rob,Holding,1,15.0,9.352517985611511,7.027027027027027,6.266318537859007,3.6363636363636362,1.6516516516516515
17,Kieran,Tierney,1,2.5,2.158273381294964,2.7027027027027026,0.5221932114882507,1.2987012987012987,4.054054054054054
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.9009009009009009
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.0
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0
22,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.45045045045045046
23,Emile,Smith Rowe,1,1.25,0.7194244604316548,0.8108108108108109,0.7832898172323759,0.2597402597402597,0.6006006006006006
24,Bukayo,Saka,1,8.75,7.194244604316546,6.216216216216217,6.005221932114883,5.974025974025974,5.7057057057057055
25,Matteo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,1.25,1.4388489208633095,1.3513513513513513,1.3054830287206265,0.5194805194805194,0.7507507507507507
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.6006006006006006
70,Mathew,Ryan,1,6.25,5.39568345323741,5.405405405405405,7.049608355091384,5.974025974025974,9.75975975975976
478,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.26109660574412535,0.0,3.153153153153153
494,Gabriel,Magalhães,1,0.0,0.0,0.0,0.0,0.7792207792207793,7.3573573573573565
501,Daniel,Ceballos Fernández,1,0.0,0.0,0.5405405405405406,0.0,0.0,1.2012012012012012
526,Mohamed Naser,El Sayed Elneny,1,0.0,1.4388489208633095,1.3513513513513513,0.7832898172323759,0.2597402597402597,1.5015015015015014
527,Matt,Macey,1,0.0,1.4388489208633095,1.6216216216216217,1.8276762402088773,2.3376623376623376,2.4024024024024024
