id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.0,0.0,0.3236245954692557
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,1.6181229773462782
4,Pierre-Emerick,Aubameyang,1,0.0,0.0,0.0,0.0,0.2597402597402597,10.679611650485436
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.0
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.0,0.0,2.103559870550162
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
8,Bernd,Leno,1,0.0,0.3597122302158274,1.0810810810810811,1.0443864229765014,2.3376623376623376,7.605177993527508
9,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.3236245954692557
10,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0
11,Héctor,Bellerín,1,2.5,1.079136690647482,1.6216216216216217,2.088772845953003,2.5974025974025974,5.016181229773463
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
16,Rob,Holding,1,1.25,0.3597122302158274,1.0810810810810811,0.7832898172323759,1.0389610389610389,1.9417475728155338
17,Kieran,Tierney,1,0.0,0.0,0.2702702702702703,0.5221932114882507,0.2597402597402597,5.177993527508091
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.48543689320388345
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.0
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
22,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,1.4563106796116505
23,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
24,Bukayo,Saka,1,0.0,0.0,0.2702702702702703,1.0443864229765014,1.2987012987012987,3.074433656957929
25,Matteo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.0,0.0
27,William,Saliba,1,0.0,0.0,0.0,0.26109660574412535,0.2597402597402597,0.6472491909385114
70,Mathew,Ryan,1,2.5,8.992805755395683,9.18918918918919,15.404699738903393,11.428571428571429,12.62135922330097
478,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.7792207792207793,2.5889967637540456
494,Gabriel,Magalhães,1,0.0,0.0,0.2702702702702703,0.26109660574412535,2.857142857142857,7.605177993527508
501,Daniel,Ceballos Fernández,1,0.0,0.0,0.0,0.5221932114882507,0.0,0.48543689320388345
526,Mohamed Naser,El Sayed Elneny,1,0.0,0.3597122302158274,0.5405405405405406,0.5221932114882507,0.2597402597402597,1.4563106796116505
527,Matt,Macey,1,0.0,1.4388489208633095,0.8108108108108109,1.3054830287206265,1.8181818181818181,2.4271844660194173
547,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.0
567,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.3236245954692557
645,Martin,Ødegaard,1,0.0,0.0,0.0,0.0,0.0,0.0
689,Miguel,Azeez,1,0.0,0.0,0.0,0.0,0.0,0.0
12,Emiliano,Martínez,2,75.0,73.02158273381295,66.48648648648648,57.96344647519582,51.16883116883116,25.5663430420712
28,Tom,Heaton,2,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
29,Ahmed,El Mohamady,2,0.0,0.0,0.0,0.26109660574412535,0.5194805194805194,0.3236245954692557
30,Henri,Lansbury,2,0.0,0.0,0.0,0.0,0.0,0.3236245954692557
31,Neil,Taylor,2,0.0,0.0,0.0,0.0,0.0,0.0
32,Jed,Steer,2,13.750000000000002,16.18705035971223,18.64864864864865,12.27154046997389,7.2727272727272725,4.53074433656958
33,Conor,Hourihane,2,0.0,0.0,0.0,0.0,0.0,0.0
34,José Ignacio,Peleteiro Romallo,2,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
35,Ørjan,Nyland,2,6.25,3.9568345323741005,7.837837837837839,8.093994778067886,8.051948051948052,5.825242718446602
36,Bjorn,Engels,2,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
37,Jack,Grealish,2,81.25,73.02158273381295,71.89189189189189,71.54046997389034,64.15584415584415,41.42394822006473
38,John,McGinn,2,0.0,0.7194244604316548,0.0,1.0443864229765014,1.5584415584415585,1.132686084142395
39,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.0,0.0
40,Mahmoud Ahmed,Ibrahim Hassan,2,0.0,0.0,0.0,0.0,0.2597402597402597,0.3236245954692557
41,Tyrone,Mings,2,1.25,3.597122302158273,2.9729729729729732,3.1331592689295036,9.61038961038961,11.165048543689322
42,Matt,Targett,2,12.5,14.388489208633093,13.783783783783784,15.66579634464752,7.532467532467532,4.207119741100324
43,James,Bree,2,0.0,0.0,0.0,0.0,0.0,0.16181229773462785
44,Marvelous,Nakamba,2,0.0,0.0,0.0,0.0,0.2597402597402597,0.8090614886731391
45,Anwar,El Ghazi,2,1.25,0.3597122302158274,0.0,0.26109660574412535,0.0,0.0
46,Ezri,Konsa Ngoyo,2,7.5,7.913669064748201,10.27027027027027,11.488250652741515,11.948051948051948,6.957928802588997
47,Frédéric,Guilbert,2,0.0,0.0,0.0,0.0,0.0,0.0
48,Wesley,Moraes,2,0.0,0.0,0.0,0.0,0.0,0.0
49,Mbwana,Samatta,2,0.0,0.0,0.0,0.0,0.0,0.0
50,Keinan,Davis,2,2.5,2.5179856115107913,3.2432432432432434,3.1331592689295036,3.896103896103896,6.148867313915858
51,Indiana,Vassilev,2,0.0,0.3597122302158274,0.0,0.0,0.0,0.8090614886731391
52,Douglas Luiz,Soares de Paulo,2,0.0,0.0,0.0,0.0,0.2597402597402597,0.16181229773462785
106,Ross,Barkley,2,0.0,0.3597122302158274,0.8108108108108109,0.26109660574412535,0.7792207792207793,1.4563106796116505
496,Matthew,Cash,2,0.0,0.0,0.2702702702702703,0.26109660574412535,0.2597402597402597,0.48543689320388345
514,Ollie,Watkins,2,16.25,24.100719424460433,18.37837837837838,18.79895561357702,12.727272727272727,7.605177993527508
540,Bertrand,Traoré,2,0.0,0.0,0.0,0.0,0.0,0.0
554,Jacob,Ramsey,2,0.0,0.0,0.0,0.0,0.0,0.0
647,Morgan,Sanson,2,0.0,0.0,0.0,0.0,0.0,0.0
671,Kaine,Hayden,2,0.0,0.0,0.0,0.0,0.0,0.0
672,Carney,Chukwuemeka,2,0.0,0.0,0.0,0.0,0.0,0.0
683,Jaden,Philogene-Bidace,2,0.0,0.0,0.0,0.0,0.0,0.0
