id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,Cédric,Alves Soares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Granit,Xhaka,1,0.0,0.0,0.1,0.125,0.02,0.07333333333333333,0.044000000000000004,0.0,0.0,0.25,0.1,0.0,0.05333333333333334,0.08800000000000001
4,Mohamed,Elneny,1,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.016,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.012
5,Rob,Holding,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.016
7,Martin,Ødegaard,1,0.0,1.4000000000000001,1.05,1.0999999999999999,1.6199999999999999,1.8333333333333333,1.9959999999999998,0.0,0.0,0.0,0.125,0.08,0.14666666666666667,0.08
8,Kieran,Tierney,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.02,0.02,0.012
9,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Benjamin,White,1,2.666666666666667,0.8,1.15,1.0999999999999999,1.02,1.0266666666666666,1.052,0.0,0.2,0.65,0.575,0.26,0.35333333333333333,0.312
11,Eddie,Nketiah,1,0.0,0.2,0.25,0.325,0.44,0.4066666666666666,0.45999999999999996,0.0,1.0,0.35000000000000003,0.25,0.52,0.32666666666666666,0.28800000000000003
12,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bukayo,Saka,1,0.0,0.2,1.0,0.775,0.88,0.98,0.96,1.3333333333333335,0.0,0.3,0.3,0.22,0.26666666666666666,0.18
14,Takehiro,Tomiyasu,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.004
15,Aaron,Ramsdale,1,0.0,0.0,0.15,0.1,0.1,0.12,0.092,1.3333333333333335,0.6,0.5499999999999999,0.375,0.32,0.37333333333333335,0.35200000000000004
16,Gabriel,dos Santos Magalhães,1,0.0,0.2,0.4,0.475,0.44,0.4866666666666667,0.5760000000000001,4.0,0.2,0.1,0.25,0.18,0.3066666666666667,0.348
17,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,Gabriel,Martinelli Silva,1,0.0,0.0,0.15,0.27499999999999997,0.32,0.52,0.48,0.0,0.6,0.5499999999999999,0.5,0.6,0.42,0.392
20,Pablo,Marí Villar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lucas,Torreira di Pascua,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
24,Matt,Turner,1,0.0,0.0,0.0,0.025,0.02,0.0,0.012,0.0,0.0,0.0,0.0,0.02,0.0,0.0
25,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,William,Saliba,1,0.0,0.4,0.6,0.325,0.33999999999999997,0.54,0.628,1.3333333333333335,0.4,0.5499999999999999,0.675,0.5,0.5266666666666667,0.47600000000000003
27,Marcus,Oliveira Alencar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Gabriel,Fernando de Jesus,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1.6,1.8399999999999999,2.666666666666667,3.524
313,Oleksandr,Zinchenko,1,0.0,0.0,0.0,0.05,0.08,0.04666666666666667,0.048,0.0,0.0,0.0,0.1,0.06,0.02666666666666667,0.096
607,Matthew,Smith,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008
630,Ethan,Nwaneri,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,Lino,Sousa,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,Karl,Hein,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,Amario,Cozier-Duberry,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Philippe,Coutinho Correia,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
30,Danny,Ings,2,0.0,0.0,0.0,0.0,0.0,0.02,0.027999999999999997,0.0,0.0,0.15,0.15,0.18,0.22,0.296
31,Emiliano,Martínez Romero,2,0.0,0.0,0.05,0.025,0.0,0.0,0.008,0.0,0.0,0.05,0.2,0.12,0.09333333333333334,0.064
32,Calum,Chambers,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Lucas,Digne,2,0.0,0.0,0.15,0.075,0.06,0.05333333333333334,0.048,0.0,0.0,0.05,0.0,0.0,0.006666666666666667,0.032
34,Bertrand,Traoré,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Robin,Olsen,2,0.0,0.0,0.0,0.05,0.0,0.02,0.024,0.0,0.0,0.0,0.1,0.0,0.006666666666666667,0.0
36,Morgan,Sanson,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,John,McGinn,2,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.008
38,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Tyrone,Mings,2,0.0,0.0,0.05,0.025,0.0,0.04,0.036000000000000004,0.0,0.0,0.25,0.0,0.04,0.06666666666666667,0.092
40,Ollie,Watkins,2,0.0,0.0,0.0,0.025,0.06,0.013333333333333334,0.07200000000000001,0.0,0.0,0.1,0.075,0.0,0.02666666666666667,0.104
41,Marvelous,Nakamba,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,Emiliano,Buendía Stati,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
43,Matty,Cash,2,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.02,0.0,0.0,0.0,0.05,0.0,0.006666666666666667,0.04
44,Ezri,Konsa Ngoyo,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,Leon,Bailey,2,0.0,0.0,0.1,0.05,0.06,0.10666666666666667,0.096,0.0,0.0,0.2,0.15,0.1,0.17333333333333334,0.152
46,Douglas Luiz,Soares de Paulo,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.012,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
47,Jacob,Ramsey,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.008
49,Tim,Iroegbunam,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Diego Carlos,Santos Silva,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Anwar,El Ghazi,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,Keinan,Davis,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Boubacar,Kamara,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,Cameron,Archer,2,0.0,0.0,0.0,0.0,0.02,0.02666666666666667,0.012,0.0,0.0,0.0,0.025,0.06,0.03333333333333333,0.06
55,Jaden,Philogene-Bidace,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
