id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,Cédric,Alves Soares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Granit,Xhaka,1,0.0,0.4,0.65,0.5499999999999999,0.96,0.9666666666666667,1.1119999999999999
4,Mohamed,Elneny,1,0.0,0.2,0.15,0.075,0.13999999999999999,0.16666666666666669,0.2
5,Rob,Holding,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Thomas,Partey,1,0.0,0.0,0.1,0.075,0.08,0.04,0.084
7,Martin,Ødegaard,1,0.0,26.200000000000003,25.1,20.95,19.74,19.453333333333333,19.256
8,Kieran,Tierney,1,0.0,0.4,0.1,0.125,0.16,0.12666666666666665,0.13999999999999999
9,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Benjamin,White,1,0.0,33.0,37.75,35.775,36.16,34.873333333333335,32.772
11,Eddie,Nketiah,1,0.0,8.6,7.35,7.9,6.5,6.3,5.968
12,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bukayo,Saka,1,0.0,11.799999999999999,17.9,16.45,17.94,17.573333333333334,18.428
14,Takehiro,Tomiyasu,1,0.0,0.0,0.0,0.025,0.12,0.04,0.104
15,Aaron,Ramsdale,1,0.0,8.200000000000001,5.35,6.550000000000001,6.98,7.5600000000000005,8.3
16,Gabriel,dos Santos Magalhães,1,0.0,9.2,11.3,13.0,12.64,13.18,13.328000000000001
17,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.012
19,Gabriel,Martinelli Silva,1,0.0,69.8,77.75,80.77499999999999,77.86,77.06666666666668,74.612
20,Pablo,Marí Villar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lucas,Torreira di Pascua,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Matt,Turner,1,0.0,0.4,0.3,0.3,0.26,0.3,0.384
25,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,William,Saliba,1,0.0,21.0,30.55,31.1,32.24,32.78666666666666,35.728
27,Marcus,Oliveira Alencar,1,0.0,0.0,0.0,0.0,0.02,0.0,0.0
28,Gabriel,Fernando de Jesus,1,0.0,0.0,0.35000000000000003,0.9249999999999999,1.46,2.1733333333333333,3.08
313,Oleksandr,Zinchenko,1,0.0,0.4,0.2,0.375,0.5599999999999999,0.7133333333333334,0.864
607,Matthew,Smith,1,0.0,0.0,0.0,0.0,0.02,0.0,0.0
630,Ethan,Nwaneri,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,Lino,Sousa,1,0.0,0.0,0.0,0.0,0.0,0.0,0.012
655,Karl,Hein,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
668,Amario,Cozier-Duberry,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Philippe,Coutinho Correia,2,0.0,0.0,0.0,0.0,0.02,0.02,0.024
30,Danny,Ings,2,0.0,0.4,0.15,0.3,0.38,0.38666666666666666,0.468
31,Emiliano,Martínez Romero,2,0.0,0.0,0.1,0.35000000000000003,0.38,0.5866666666666667,0.796
32,Calum,Chambers,2,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.008
33,Lucas,Digne,2,0.0,0.4,0.6,0.75,0.44,0.5333333333333333,0.6479999999999999
34,Bertrand,Traoré,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Robin,Olsen,2,0.0,0.6,0.7000000000000001,0.6,0.6799999999999999,0.6799999999999999,0.632
36,Morgan,Sanson,2,0.0,0.4,0.05,0.0,0.0,0.006666666666666667,0.027999999999999997
37,John,McGinn,2,0.0,0.0,0.0,0.0,0.02,0.02666666666666667,0.044000000000000004
38,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,Tyrone,Mings,2,0.0,1.2,1.5,1.325,1.2,1.4733333333333332,1.6400000000000001
40,Ollie,Watkins,2,0.0,0.4,0.15,0.27499999999999997,0.27999999999999997,0.3466666666666667,0.464
41,Marvelous,Nakamba,2,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.008
42,Emiliano,Buendía Stati,2,0.0,0.0,0.0,0.0,0.0,0.02,0.012
43,Matty,Cash,2,0.0,0.4,0.3,0.35000000000000003,0.4,0.44,0.7040000000000001
44,Ezri,Konsa Ngoyo,2,0.0,0.4,0.05,0.0,0.08,0.07333333333333333,0.064
