id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
32522,22,MissedShots,0.7859999847412109,0.52,0.03867039829492569,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5831,Barcelona,Elche,3,0,2014-08-24 20:00:00,Rafinha,Pass
32525,41,Goal,0.8619999694824219,0.615,0.06870150566101074,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5831,Barcelona,Elche,3,0,2014-08-24 20:00:00,Sergio Busquets,BallRecovery
32529,62,Goal,0.86,0.435,0.15034306049346924,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5831,Barcelona,Elche,3,0,2014-08-24 20:00:00,,TakeOn
32769,3,SavedShot,0.8180000305175781,0.38,0.045503295958042145,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,Pedro,Pass
32773,27,SavedShot,0.8690000152587891,0.19200000762939454,0.06531666964292526,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,,Standard
32779,65,SavedShot,0.7230000305175781,0.49400001525878906,0.054804932326078415,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,,Standard
32780,66,MissedShots,0.9119999694824219,0.49900001525878906,0.0971858948469162,Lionel Messi,a,2097,FromCorner,2014,Head,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,Ivan Rakitic,Cross
32787,71,BlockedShot,0.885,0.6020000076293945,0.11467907577753067,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,Rafinha,Pass
32788,76,BlockedShot,0.875999984741211,0.43900001525878907,0.10627452284097672,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,Dani Alves,Pass
32790,81,SavedShot,0.9540000152587891,0.33599998474121096,0.3100203275680542,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,,None
32789,81,BlockedShot,0.8969999694824219,0.4470000076293945,0.12571729719638824,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5842,Villarreal,Barcelona,0,1,2014-08-31 18:00:00,Neymar,Pass
33012,36,MissedShots,0.8959999847412109,0.5320000076293945,0.04122981056571007,Lionel Messi,h,2097,OpenPlay,2014,Head,5787,Barcelona,Athletic Club,2,0,2014-09-13 15:00:00,Ivan Rakitic,Aerial
33013,40,BlockedShot,0.8730000305175781,0.565,0.09942527115345001,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5787,Barcelona,Athletic Club,2,0,2014-09-13 15:00:00,Munir,Pass
33697,22,BlockedShot,0.769000015258789,0.5709999847412109,0.025321772322058678,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5804,Levante,Barcelona,0,5,2014-09-21 20:00:00,,None
33703,41,MissedShots,0.885,0.5,0.7432776093482971,Lionel Messi,a,2097,Penalty,2014,LeftFoot,5804,Levante,Barcelona,0,5,2014-09-21 20:00:00,,Standard
33714,76,Goal,0.86,0.48700000762939455,0.4680374562740326,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5804,Levante,Barcelona,0,5,2014-09-21 20:00:00,,None
33388,14,MissedShots,0.7619999694824219,0.31,0.05699075385928154,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5813,Malaga,Barcelona,0,0,2014-09-24 21:00:00,,Standard
33391,25,MissedShots,0.919000015258789,0.52,0.10647356510162354,Lionel Messi,a,2097,OpenPlay,2014,OtherBodyPart,5813,Malaga,Barcelona,0,0,2014-09-24 21:00:00,Jordi Alba,Cross
35699,61,Goal,0.9530000305175781,0.5379999923706055,0.571601390838623,Lionel Messi,h,2097,OpenPlay,2014,Head,5818,Barcelona,Granada,6,0,2014-09-27 17:00:00,Dani Alves,Cross
35702,77,SavedShot,0.8280000305175781,0.3840000152587891,0.07561512291431427,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5818,Barcelona,Granada,6,0,2014-09-27 17:00:00,Sergi Roberto,Pass
35705,81,Goal,0.9030000305175782,0.4540000152587891,0.4600500166416168,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5818,Barcelona,Granada,6,0,2014-09-27 17:00:00,,BallRecovery
34578,13,SavedShot,0.9469999694824218,0.4,0.3132372796535492,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5756,Rayo Vallecano,Barcelona,0,2,2014-10-04 17:00:00,Neymar,Chipped
34580,34,Goal,0.92,0.6270000076293946,0.2869703769683838,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5756,Rayo Vallecano,Barcelona,0,2,2014-10-04 17:00:00,Gerard Piqué,Chipped
34589,60,MissedShots,0.7659999847412109,0.6120000076293945,0.07576987147331238,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5756,Rayo Vallecano,Barcelona,0,2,2014-10-04 17:00:00,,Standard
34591,64,BlockedShot,0.9640000152587891,0.39,0.3824153244495392,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5756,Rayo Vallecano,Barcelona,0,2,2014-10-04 17:00:00,Jeremy Mathieu,Pass
34598,81,MissedShots,0.8590000152587891,0.46599998474121096,0.1282796859741211,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5756,Rayo Vallecano,Barcelona,0,2,2014-10-04 17:00:00,Xavi,Pass
34600,83,MissedShots,0.9330000305175781,0.41,0.42914989590644836,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5756,Rayo Vallecano,Barcelona,0,2,2014-10-04 17:00:00,Xavi,Pass
34605,89,BlockedShot,0.8240000152587891,0.40200000762939453,0.08198583126068115,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5756,Rayo Vallecano,Barcelona,0,2,2014-10-04 17:00:00,Sergio Busquets,Pass
34606,89,MissedShots,0.9230000305175782,0.5670000076293945,0.4968196153640747,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5756,Rayo Vallecano,Barcelona,0,2,2014-10-04 17:00:00,Gerard Piqué,Pass
35316,19,SavedShot,0.965999984741211,0.40400001525878904,0.4309735596179962,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5767,Barcelona,Eibar,3,0,2014-10-18 19:00:00,Dani Alves,Throughball
35317,24,MissedShots,0.8490000152587891,0.539000015258789,0.07011711597442627,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5767,Barcelona,Eibar,3,0,2014-10-18 19:00:00,,None
35322,43,SavedShot,0.8780000305175781,0.49900001525878906,0.057181816548109055,Lionel Messi,h,2097,OpenPlay,2014,Head,5767,Barcelona,Eibar,3,0,2014-10-18 19:00:00,Pedro,Cross
35330,61,BlockedShot,0.8819999694824219,0.5070000076293946,0.04670185595750809,Lionel Messi,h,2097,FromCorner,2014,Head,5767,Barcelona,Eibar,3,0,2014-10-18 19:00:00,Xavi,Cross
35332,66,SavedShot,0.96,0.33799999237060546,0.0574740469455719,Lionel Messi,h,2097,FromCorner,2014,LeftFoot,5767,Barcelona,Eibar,3,0,2014-10-18 19:00:00,,TakeOn
35336,73,Goal,0.899000015258789,0.664000015258789,0.104207843542099,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5767,Barcelona,Eibar,3,0,2014-10-18 19:00:00,Neymar,Pass
35341,88,SavedShot,0.855,0.44299999237060544,0.07147170603275299,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5767,Barcelona,Eibar,3,0,2014-10-18 19:00:00,Xavi,TakeOn
35343,92,SavedShot,0.935,0.485,0.5211954712867737,Lionel Messi,h,2097,OpenPlay,2014,Head,5767,Barcelona,Eibar,3,0,2014-10-18 19:00:00,Andrés Iniesta,Throughball
35886,21,SavedShot,0.87,0.5770000076293945,0.10952141880989075,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5776,Real Madrid,Barcelona,3,1,2014-10-25 17:00:00,Jeremy Mathieu,Pass
35887,22,SavedShot,0.9330000305175781,0.5109999847412109,0.5061779022216797,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5776,Real Madrid,Barcelona,3,1,2014-10-25 17:00:00,Luis Suárez,Cross
35897,46,BlockedShot,0.7680000305175781,0.31799999237060544,0.0618724599480629,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5776,Real Madrid,Barcelona,3,1,2014-10-25 17:00:00,,Standard
35911,92,MissedShots,0.75,0.5259999847412109,0.07309027016162872,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5776,Real Madrid,Barcelona,3,1,2014-10-25 17:00:00,,Standard
33949,29,SavedShot,0.8690000152587891,0.58,0.10076616704463959,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5718,Barcelona,Celta Vigo,0,1,2014-11-01 19:00:00,Neymar,Pass
33950,31,BlockedShot,0.9030000305175782,0.6070000076293945,0.3853170871734619,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5718,Barcelona,Celta Vigo,0,1,2014-11-01 19:00:00,,None
33951,33,MissedShots,0.909000015258789,0.46700000762939453,0.28372523188591003,Lionel Messi,h,2097,OpenPlay,2014,Head,5718,Barcelona,Celta Vigo,0,1,2014-11-01 19:00:00,Luis Suárez,Cross
33960,64,SavedShot,0.9440000152587891,0.675,0.08025801181793213,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5718,Barcelona,Celta Vigo,0,1,2014-11-01 19:00:00,,TakeOn
33964,73,MissedShots,0.8009999847412109,0.5379999923706055,0.1331426352262497,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5718,Barcelona,Celta Vigo,0,1,2014-11-01 19:00:00,,Standard
33967,79,ShotOnPost,0.7319999694824219,0.4620000076293945,0.05950073525309563,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5718,Barcelona,Celta Vigo,0,1,2014-11-01 19:00:00,,Standard
34634,8,SavedShot,0.924000015258789,0.4129999923706055,0.11835035681724548,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5726,Almeria,Barcelona,1,2,2014-11-08 15:00:00,,Rebound
34633,8,SavedShot,0.9519999694824218,0.41700000762939454,0.08737509697675705,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5726,Almeria,Barcelona,1,2,2014-11-08 15:00:00,,None
34642,27,ShotOnPost,0.9640000152587891,0.4909999847412109,0.634021520614624,Lionel Messi,a,2097,OpenPlay,2014,Head,5726,Almeria,Barcelona,1,2,2014-11-08 15:00:00,Pedro,Rebound
34652,78,ShotOnPost,0.8730000305175781,0.40200000762939453,0.027184803038835526,Lionel Messi,a,2097,OpenPlay,2014,Head,5726,Almeria,Barcelona,1,2,2014-11-08 15:00:00,Luis Suárez,Pass
34654,83,BlockedShot,0.9159999847412109,0.29600000381469727,0.07396690547466278,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5726,Almeria,Barcelona,1,2,2014-11-08 15:00:00,Ivan Rakitic,BallRecovery
34656,92,SavedShot,0.875,0.46599998474121096,0.3958185315132141,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5726,Almeria,Barcelona,1,2,2014-11-08 15:00:00,Luis Suárez,Pass
35373,7,SavedShot,0.825,0.5609999847412109,0.05614987760782242,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5738,Barcelona,Sevilla,5,1,2014-11-22 19:00:00,,None
35375,20,Goal,0.779000015258789,0.534000015258789,0.10196317732334137,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5738,Barcelona,Sevilla,5,1,2014-11-22 19:00:00,,Standard
35386,71,Goal,0.9769999694824218,0.4620000076293945,0.9710696339607239,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5738,Barcelona,Sevilla,5,1,2014-11-22 19:00:00,Neymar,Pass
35387,77,Goal,0.8430000305175781,0.5420000076293945,0.1202750876545906,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5738,Barcelona,Sevilla,5,1,2014-11-22 19:00:00,Neymar,LayOff
35390,88,SavedShot,0.8780000305175781,0.6409999847412109,0.08988844603300095,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5738,Barcelona,Sevilla,5,1,2014-11-22 19:00:00,Neymar,Pass
33522,79,BlockedShot,0.7319999694824219,0.539000015258789,0.059455156326293945,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5753,Valencia,Barcelona,0,1,2014-11-30 20:00:00,,Standard
33523,91,BlockedShot,0.9119999694824219,0.66,0.0637228786945343,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5753,Valencia,Barcelona,0,1,2014-11-30 20:00:00,,None
34248,29,ShotOnPost,0.769000015258789,0.49,0.09176862239837646,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5692,Barcelona,Espanyol,5,1,2014-12-07 16:00:00,,Standard
34250,32,BlockedShot,0.9290000152587891,0.32,0.0730874165892601,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5692,Barcelona,Espanyol,5,1,2014-12-07 16:00:00,Xavi,TakeOn
34253,45,Goal,0.794000015258789,0.5829999923706055,0.036903657019138336,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5692,Barcelona,Espanyol,5,1,2014-12-07 16:00:00,Xavi,Pass
34254,49,Goal,0.8419999694824218,0.500999984741211,0.07737951725721359,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5692,Barcelona,Espanyol,5,1,2014-12-07 16:00:00,Luis Suárez,TakeOn
34257,69,MissedShots,0.745999984741211,0.5629999923706055,0.06740166246891022,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5692,Barcelona,Espanyol,5,1,2014-12-07 16:00:00,,Standard
34261,80,Goal,0.895,0.445,0.5030357241630554,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5692,Barcelona,Espanyol,5,1,2014-12-07 16:00:00,Pedro,Pass
34902,17,SavedShot,0.9019999694824219,0.4640000152587891,0.1630738079547882,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5698,Getafe,Barcelona,0,0,2014-12-13 15:00:00,,TakeOn
34912,51,ShotOnPost,0.764000015258789,0.495,0.08656753599643707,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5698,Getafe,Barcelona,0,0,2014-12-13 15:00:00,,Standard
34913,52,BlockedShot,0.779000015258789,0.48700000762939455,0.03668288514018059,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5698,Getafe,Barcelona,0,0,2014-12-13 15:00:00,Luis Suárez,Pass
34915,57,SavedShot,0.7819999694824219,0.20399999618530273,0.04316198080778122,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5698,Getafe,Barcelona,0,0,2014-12-13 15:00:00,,Standard
34919,68,MissedShots,0.8959999847412109,0.534000015258789,0.08156895637512207,Lionel Messi,a,2097,OpenPlay,2014,Head,5698,Getafe,Barcelona,0,0,2014-12-13 15:00:00,Jordi Alba,Cross
34924,81,BlockedShot,0.8119999694824219,0.5029999923706054,0.05284256488084793,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5698,Getafe,Barcelona,0,0,2014-12-13 15:00:00,Andrés Iniesta,Pass
34925,82,BlockedShot,0.855,0.48,0.07320000231266022,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5698,Getafe,Barcelona,0,0,2014-12-13 15:00:00,,None
35633,36,BlockedShot,0.8669999694824219,0.585,0.10527025163173676,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5708,Barcelona,Cordoba,5,0,2014-12-20 15:00:00,Luis Suárez,Pass
35639,48,BlockedShot,0.87,0.5979999923706054,0.09010827541351318,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5708,Barcelona,Cordoba,5,0,2014-12-20 15:00:00,,None
35645,81,Goal,0.865,0.48,0.07197588682174683,Lionel Messi,h,2097,FromCorner,2014,RightFoot,5708,Barcelona,Cordoba,5,0,2014-12-20 15:00:00,,None
35647,90,Goal,0.9059999847412109,0.38799999237060545,0.09458550065755844,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5708,Barcelona,Cordoba,5,0,2014-12-20 15:00:00,,None
37590,64,MissedShots,0.7280000305175781,0.5820000076293945,0.054233018308877945,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5650,Real Sociedad,Barcelona,1,0,2015-01-04 20:00:00,,Standard
37592,70,MissedShots,0.8159999847412109,0.525,0.048288773745298386,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5650,Real Sociedad,Barcelona,1,0,2015-01-04 20:00:00,Luis Suárez,Pass
38269,8,MissedShots,0.9330000305175781,0.31799999237060544,0.0867512971162796,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5660,Barcelona,Atletico Madrid,3,1,2015-01-11 20:00:00,Neymar,TakeOn
38278,28,SavedShot,0.965999984741211,0.34700000762939454,0.16071690618991852,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5660,Barcelona,Atletico Madrid,3,1,2015-01-11 20:00:00,Neymar,TakeOn
38280,41,MissedShots,0.8730000305175781,0.5059999847412109,0.04980728402733803,Lionel Messi,h,2097,OpenPlay,2014,Head,5660,Barcelona,Atletico Madrid,3,1,2015-01-11 20:00:00,Dani Alves,Chipped
38285,63,BlockedShot,0.895,0.5279999923706055,0.1398685723543167,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5660,Barcelona,Atletico Madrid,3,1,2015-01-11 20:00:00,,Rebound
38286,65,BlockedShot,0.7319999694824219,0.5529999923706055,0.05870179831981659,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5660,Barcelona,Atletico Madrid,3,1,2015-01-11 20:00:00,,Standard
38288,83,SavedShot,0.8180000305175781,0.4470000076293945,0.07123991847038269,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5660,Barcelona,Atletico Madrid,3,1,2015-01-11 20:00:00,,None
38290,86,Goal,0.93,0.4640000152587891,0.5731115937232971,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5660,Barcelona,Atletico Madrid,3,1,2015-01-11 20:00:00,,None
37502,9,Goal,0.8819999694824219,0.5790000152587891,0.03957773745059967,Lionel Messi,a,2097,OpenPlay,2014,Head,5669,Deportivo La Coruna,Barcelona,0,4,2015-01-18 18:00:00,Ivan Rakitic,Chipped
37501,9,SavedShot,0.879000015258789,0.5329999923706055,0.13854144513607025,Lionel Messi,a,2097,FromCorner,2014,LeftFoot,5669,Deportivo La Coruna,Barcelona,0,4,2015-01-18 18:00:00,Ivan Rakitic,Cross
37506,32,Goal,0.9540000152587891,0.5479999923706055,0.9347589015960693,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5669,Deportivo La Coruna,Barcelona,0,4,2015-01-18 18:00:00,Luis Suárez,TakeOn
37508,34,MissedShots,0.899000015258789,0.34400001525878904,0.08937528729438782,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5669,Deportivo La Coruna,Barcelona,0,4,2015-01-18 18:00:00,Sergio Busquets,Pass
37514,61,Goal,0.885,0.32799999237060545,0.04759814962744713,Lionel Messi,a,2097,FromCorner,2014,LeftFoot,5669,Deportivo La Coruna,Barcelona,0,4,2015-01-18 18:00:00,Ivan Rakitic,Pass
37516,64,MissedShots,0.7759999847412109,0.285,0.05836920812726021,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5669,Deportivo La Coruna,Barcelona,0,4,2015-01-18 18:00:00,,Standard
37519,76,BlockedShot,0.9069999694824219,0.504000015258789,0.1351928412914276,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5669,Deportivo La Coruna,Barcelona,0,4,2015-01-18 18:00:00,Luis Suárez,Cross
37961,20,MissedShots,0.7659999847412109,0.255,0.04776502028107643,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5673,Elche,Barcelona,0,6,2015-01-24 17:00:00,,Standard
37966,54,Goal,0.885,0.5,0.7432776093482971,Lionel Messi,a,2097,Penalty,2014,LeftFoot,5673,Elche,Barcelona,0,6,2015-01-24 17:00:00,,Standard
37973,79,SavedShot,0.7340000152587891,0.500999984741211,0.061689842492341995,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5673,Elche,Barcelona,0,6,2015-01-24 17:00:00,,Standard
37974,87,Goal,0.875,0.6179999923706054,0.09191282093524933,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5673,Elche,Barcelona,0,6,2015-01-24 17:00:00,Marc Bartra,Pass
40854,18,BlockedShot,0.7980000305175782,0.5629999923706055,0.12279558181762695,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5605,Barcelona,Villarreal,3,2,2015-02-01 20:00:00,,Standard
40868,52,BlockedShot,0.93,0.515,0.06194246932864189,Lionel Messi,h,2097,OpenPlay,2014,Head,5605,Barcelona,Villarreal,3,2,2015-02-01 20:00:00,,None
40870,54,Goal,0.815,0.48900001525878906,0.06396748125553131,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5605,Barcelona,Villarreal,3,2,2015-02-01 20:00:00,Luis Suárez,Pass
41160,14,Goal,0.7390000152587891,0.3139999961853027,0.047156739979982376,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5616,Athletic Club,Barcelona,2,5,2015-02-08 20:00:00,,Standard
41172,43,BlockedShot,0.825999984741211,0.445,0.09706378728151321,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5616,Athletic Club,Barcelona,2,5,2015-02-08 20:00:00,Dani Alves,TakeOn
41180,59,MissedShots,0.8719999694824219,0.5709999847412109,0.11506806313991547,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5616,Athletic Club,Barcelona,2,5,2015-02-08 20:00:00,Neymar,Pass
41183,61,MissedShots,0.9719999694824218,0.534000015258789,0.6358383893966675,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5616,Athletic Club,Barcelona,2,5,2015-02-08 20:00:00,Luis Suárez,Cross
41080,6,MissedShots,0.8440000152587891,0.48700000762939455,0.12823112308979034,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5624,Barcelona,Levante,5,0,2015-02-15 16:00:00,Neymar,TakeOn
41086,31,MissedShots,0.710999984741211,0.475,0.04812340810894966,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5624,Barcelona,Levante,5,0,2015-02-15 16:00:00,,Standard
41087,33,SavedShot,0.87,0.33,0.06867028772830963,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5624,Barcelona,Levante,5,0,2015-02-15 16:00:00,Ivan Rakitic,Pass
41088,37,Goal,0.9030000305175782,0.3820000076293945,0.37145546078681946,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5624,Barcelona,Levante,5,0,2015-02-15 16:00:00,Marc Bartra,Pass
41090,40,MissedShots,0.8919999694824219,0.555,0.13989299535751343,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5624,Barcelona,Levante,5,0,2015-02-15 16:00:00,Neymar,Pass
41091,44,MissedShots,0.96,0.325,0.09791173040866852,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5624,Barcelona,Levante,5,0,2015-02-15 16:00:00,Xavi,Chipped
41094,58,Goal,0.92,0.500999984741211,0.5667967796325684,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5624,Barcelona,Levante,5,0,2015-02-15 16:00:00,Pedro,Pass
41095,64,Goal,0.885,0.5,0.7432776093482971,Lionel Messi,h,2097,Penalty,2014,LeftFoot,5624,Barcelona,Levante,5,0,2015-02-15 16:00:00,,Standard
41098,85,SavedShot,0.8240000152587891,0.4470000076293945,0.06197132170200348,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5624,Barcelona,Levante,5,0,2015-02-15 16:00:00,,None
40454,29,MissedShots,0.7469999694824219,0.6430000305175781,0.05756690725684166,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5629,Barcelona,Malaga,0,1,2015-02-21 15:00:00,,Standard
40201,35,MissedShots,0.8830000305175781,0.40200000762939453,0.10887317359447479,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5639,Granada,Barcelona,1,3,2015-02-28 15:00:00,Ivan Rakitic,Pass
40205,45,SavedShot,0.9490000152587891,0.5070000076293946,0.6254847645759583,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5639,Granada,Barcelona,1,3,2015-02-28 15:00:00,,None
40209,64,MissedShots,0.779000015258789,0.2670000076293945,0.05548977479338646,Lionel Messi,a,2097,DirectFreekick,2014,LeftFoot,5639,Granada,Barcelona,1,3,2015-02-28 15:00:00,,Standard
40210,69,Goal,0.9169999694824219,0.4909999847412109,0.5633378624916077,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5639,Granada,Barcelona,1,3,2015-02-28 15:00:00,Luis Suárez,Pass
40214,80,MissedShots,0.9330000305175781,0.40599998474121096,0.14102591574192047,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5639,Granada,Barcelona,1,3,2015-02-28 15:00:00,Neymar,Pass
40216,86,SavedShot,0.97,0.41700000762939454,0.5396053791046143,Lionel Messi,a,2097,OpenPlay,2014,RightFoot,5639,Granada,Barcelona,1,3,2015-02-28 15:00:00,Neymar,Pass
40542,31,MissedShots,0.9130000305175782,0.3559999847412109,0.08701309561729431,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5576,Barcelona,Rayo Vallecano,6,1,2015-03-08 11:00:00,Luis Suárez,Chipped
40546,55,Goal,0.885,0.5,0.7432776093482971,Lionel Messi,h,2097,Penalty,2014,LeftFoot,5576,Barcelona,Rayo Vallecano,6,1,2015-03-08 11:00:00,,Standard
40548,62,Goal,0.9490000152587891,0.48900001525878906,0.5482910871505737,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5576,Barcelona,Rayo Vallecano,6,1,2015-03-08 11:00:00,,Aerial
40550,66,SavedShot,0.7959999847412109,0.35900001525878905,0.09414370357990265,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5576,Barcelona,Rayo Vallecano,6,1,2015-03-08 11:00:00,,Standard
40551,67,Goal,0.9719999694824218,0.585,0.7375969290733337,Lionel Messi,h,2097,OpenPlay,2014,LeftFoot,5576,Barcelona,Rayo Vallecano,6,1,2015-03-08 11:00:00,Pedro,TakeOn
40556,86,MissedShots,0.995999984741211,0.40400001525878904,0.28164252638816833,Lionel Messi,h,2097,OpenPlay,2014,RightFoot,5576,Barcelona,Rayo Vallecano,6,1,2015-03-08 11:00:00,Luis Suárez,Pass
40237,1,BlockedShot,0.905,0.5070000076293946,0.10107347369194031,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5583,Eibar,Barcelona,0,2,2015-03-14 17:00:00,Rafinha,Cross
40241,29,BlockedShot,0.865,0.4829999923706055,0.10471566021442413,Lionel Messi,a,2097,OpenPlay,2014,LeftFoot,5583,Eibar,Barcelona,0,2,2015-03-14 17:00:00,Luis Suárez,Pass
40242,30,Goal,0.885,0.5,0.7432776093482971,Lionel Messi,a,2097,Penalty,2014,LeftFoot,5583,Eibar,Barcelona,0,2,2015-03-14 17:00:00,,Standard
40248,54,Goal,0.885,0.46,0.04341638460755348,Lionel Messi,a,2097,FromCorner,2014,Head,5583,Eibar,Barcelona,0,2,2015-03-14 17:00:00,Ivan Rakitic,Cross
40145,16,MissedShots,0.9,0.509000015258789,0.1023116484284401,Lionel Messi,h,2097,OpenPlay,2014,Head,5600,Barcelona,Real Madrid,2,1,2015-03-22 23:00:00,Neymar,Cross
40147,22,BlockedShot,0.7530000305175781,0.6480000305175782,0.060140110552310944,Lionel Messi,h,2097,DirectFreekick,2014,LeftFoot,5600,Barcelona,Real Madrid,2,1,2015-03-22 23:00:00,,Standard
