id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,David,Raya Martín,1,0.0,0.2,0.25,0.17500000000000002,0.26,0.26,0.27999999999999997,1.3333333333333335,2.8000000000000003,3.6999999999999997,3.4000000000000004,3.54,4.093333333333334,4.144
2,Kepa,Arrizabalaga Revuelta,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
3,Karl,Hein,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Tommy,Setford,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.004
5,Gabriel,dos Santos Magalhães,1,8.0,11.4,12.25,13.775,15.340000000000002,15.246666666666666,14.979999999999999,0.0,0.2,0.1,0.2,0.06,0.13999999999999999,0.128
6,William,Saliba,1,0.0,0.0,0.25,0.25,0.18,0.32,0.26,1.3333333333333335,0.4,0.7000000000000001,0.7250000000000001,0.36,0.7066666666666667,0.532
7,Riccardo,Calafiori,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.4,0.35000000000000003,0.4,0.58,0.9266666666666666,0.8959999999999999
8,Jurriën,Timber,1,0.0,0.8,1.05,0.8500000000000001,0.9400000000000001,0.9466666666666667,0.876,1.3333333333333335,3.5999999999999996,3.0,4.35,5.62,4.926666666666667,4.9
9,Jakub,Kiwior,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Myles,Lewis-Skelly,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.13999999999999999,0.013333333333333334,0.036000000000000004
11,Benjamin,White,1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.075,0.12,0.04,0.084
13,Brayden,Clarke,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.004,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.02
14,Maldini,Kacurri,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Josh,Nichols,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,Bukayo,Saka,1,0.0,0.0,0.35000000000000003,0.6,0.4,0.54,0.64,0.0,4.6,3.2,4.675,4.02,4.173333333333333,4.032
17,Martin,Ødegaard,1,0.0,0.0,0.15,0.25,0.13999999999999999,0.19333333333333333,0.28800000000000003,0.0,0.0,0.05,0.05,0.16,0.22666666666666668,0.184
18,Noni,Madueke,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.008,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.016
19,Gabriel,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.008
20,Leandro,Trossard,1,0.0,0.0,0.1,0.15,0.1,0.12666666666666665,0.132,0.0,0.4,0.5499999999999999,0.5,0.33999999999999997,0.44666666666666666,0.508
21,Declan,Rice,1,1.3333333333333335,5.0,7.85,7.6,7.22,8.333333333333332,8.62,0.0,0.2,0.65,0.42500000000000004,0.54,0.5599999999999999,0.47200000000000003
22,Mikel,Merino Zazón,1,0.0,0.0,0.0,0.0,0.04,0.0,0.004,0.0,0.0,0.15,0.05,0.26,0.32666666666666666,0.492
