id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,Cédric,Alves Soares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Granit,Xhaka,1,4.0,0.4,0.5,0.675,0.8200000000000001,0.58,0.668,0.0,0.0,0.15,0.15,0.1,0.07333333333333333,0.052
4,Mohamed,Elneny,1,0.0,0.6,0.0,0.05,0.02,0.03333333333333333,0.048,0.0,0.0,0.0,0.025,0.0,0.0,0.02
5,Rob,Holding,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
6,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.012,0.0,0.0,0.0,0.0,0.02,0.02,0.004
7,Martin,Ødegaard,1,0.0,0.0,0.25,0.42500000000000004,0.32,0.38666666666666666,0.332,0.0,0.0,0.4,0.44999999999999996,0.52,0.5066666666666666,0.488
8,Kieran,Tierney,1,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.012,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.012
9,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Benjamin,White,1,6.666666666666667,7.3999999999999995,4.55,5.575,4.279999999999999,4.213333333333334,3.852,0.0,0.0,0.1,0.125,0.04,0.06,0.055999999999999994
11,Eddie,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
13,Bukayo,Saka,1,4.0,9.8,11.4,10.575,9.22,8.459999999999999,7.412000000000001,0.0,0.8,0.3,0.375,0.3,0.21333333333333335,0.344
14,Takehiro,Tomiyasu,1,0.0,0.0,0.25,0.27499999999999997,0.18,0.2533333333333333,0.18,0.0,0.0,0.1,0.025,0.0,0.02666666666666667,0.024
15,Aaron,Ramsdale,1,0.0,1.2,0.4,0.42500000000000004,0.42,0.5333333333333333,0.38,0.0,0.0,0.0,0.05,0.27999999999999997,0.22,0.148
16,Gabriel,dos Santos Magalhães,1,0.0,0.6,0.95,1.05,1.24,1.0066666666666666,0.8920000000000001,0.0,0.2,0.15,0.125,0.16,0.16666666666666669,0.192
17,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.02,0.008
19,Gabriel,Martinelli Silva,1,0.0,2.4,1.7000000000000002,1.975,1.38,1.52,1.492,0.0,0.6,0.8,1.2,0.74,1.0933333333333333,1.04
20,Pablo,Marí Villar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lucas,Torreira di Pascua,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
23,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Matt,Turner,1,0.0,0.0,0.0,0.025,0.0,0.02666666666666667,0.024,0.0,0.0,0.15,0.1,0.0,0.04,0.016
