h_a,xG,xGA,npxG,npxGA,ppda,ppda_allowed,deep,deep_allowed,scored,missed,xpts,result,date,wins,draws,loses,pts,npxGD
h,1.7814,1.52828,1.7814,1.52828,"{'att': 171, 'def': 28}","{'att': 200, 'def': 18}",6,8,2,0,1.5785,w,2019-01-13 14:15:00,1,0,0,3,0.25312
a,1.31169,1.06009,1.31169,1.06009,"{'att': 150, 'def': 20}","{'att': 232, 'def': 29}",9,4,1,2,1.5991,l,2019-01-19 15:00:00,0,0,1,0,0.25160000000000005
a,1.05995,0.73078,1.05995,0.73078,"{'att': 281, 'def': 28}","{'att': 206, 'def': 21}",3,2,1,0,1.6769,w,2019-01-29 19:45:00,1,0,0,3,0.32916999999999996
h,1.36252,1.85729,1.36252,1.09612,"{'att': 149, 'def': 21}","{'att': 298, 'def': 24}",6,2,1,3,0.9549000000000001,l,2019-02-02 15:00:00,0,0,1,0,0.26639999999999997
h,0.111559,2.60922,0.111559,2.60922,"{'att': 313, 'def': 20}","{'att': 160, 'def': 20}",4,15,0,2,0.0482,l,2019-02-06 19:45:00,0,0,1,0,-2.497661
a,0.641094,1.53311,0.641094,1.53311,"{'att': 125, 'def': 22}","{'att': 232, 'def': 37}",3,7,0,1,0.5437000000000001,l,2019-02-09 15:00:00,0,0,1,0,-0.8920159999999999
a,1.14212,0.219359,1.14212,0.219359,"{'att': 88, 'def': 18}","{'att': 267, 'def': 32}",5,5,3,0,2.2285,w,2019-02-26 19:45:00,1,0,0,3,0.922761
h,0.241879,0.811272,0.241879,0.811272,"{'att': 276, 'def': 19}","{'att': 159, 'def': 23}",1,11,0,0,0.6653,d,2019-03-03 16:15:00,0,1,0,1,-0.569393
a,1.15114,2.37896,1.15114,1.61779,"{'att': 177, 'def': 27}","{'att': 225, 'def': 23}",10,7,2,3,0.5185,l,2019-03-09 15:00:00,0,0,1,0,-0.46665
h,2.24031,1.24394,1.34105,1.24394,"{'att': 360, 'def': 27}","{'att': 176, 'def': 21}",3,12,2,0,2.176,w,2019-03-17 16:30:00,1,0,0,3,0.09711000000000003
a,2.65983,0.0891639,2.65983,0.0891639,"{'att': 257, 'def': 34}","{'att': 227, 'def': 19}",12,2,2,0,2.912,w,2019-03-30 17:30:00,1,0,0,3,2.5706661
h,2.69396,0.201885,2.69396,0.201885,"{'att': 301, 'def': 31}","{'att': 179, 'def': 16}",6,3,1,0,2.855,w,2019-04-07 14:05:00,1,0,0,3,2.4920750000000003
a,1.29107,1.66303,1.29107,1.66303,"{'att': 194, 'def': 36}","{'att': 268, 'def': 21}",7,6,0,2,1.0792000000000002,l,2019-04-13 15:00:00,0,0,1,0,-0.37196000000000007
h,1.5204,0.305982,1.5204,0.305982,"{'att': 249, 'def': 15}","{'att': 217, 'def': 9}",1,5,4,0,2.4213999999999998,w,2019-04-21 13:30:00,1,0,0,3,1.214418
a,1.15217,0.261344,1.15217,0.261344,"{'att': 137, 'def': 28}","{'att': 280, 'def': 22}",8,5,0,0,2.1304,d,2019-04-27 15:00:00,0,1,0,1,0.8908259999999999
h,1.76461,0.473292,1.76461,0.473292,"{'att': 192, 'def': 26}","{'att': 297, 'def': 22}",7,3,2,0,2.4570999999999996,w,2019-05-03 19:00:00,1,0,0,3,1.291318
a,2.06851,0.882608,2.06851,0.882608,"{'att': 351, 'def': 24}","{'att': 263, 'def': 18}",7,5,2,2,2.3487,d,2019-05-12 14:00:00,0,1,0,1,1.185902
