id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.0,0.0,0.7507507507507507
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,0.45045045045045046
4,Pierre-Emerick,Aubameyang,1,0.0,0.0,0.0,0.26109660574412535,0.2702702702702703,5.555555555555555
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.8108108108108109,0.15015015015015015
6,Alexandre,Lacazette,1,0.0,0.0,0.2702702702702703,1.0443864229765014,0.8108108108108109,4.504504504504505
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.0
8,Bernd,Leno,1,2.5,2.5179856115107913,2.1621621621621623,2.3498694516971277,4.864864864864865,7.657657657657657
9,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
10,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0
11,Héctor,Bellerín,1,0.0,0.7194244604316548,0.0,1.0443864229765014,0.8108108108108109,5.405405405405405
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.0
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.3003003003003003
16,Rob,Holding,1,10.0,8.273381294964029,6.486486486486487,6.527415143603134,10.81081081081081,6.606606606606606
17,Kieran,Tierney,1,0.0,0.0,0.0,0.0,1.0810810810810811,2.8528528528528527
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,1.0510510510510511
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0
22,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.7507507507507507
23,Emile,Smith Rowe,1,1.25,1.079136690647482,1.891891891891892,2.3498694516971277,3.783783783783784,2.4024024024024024
24,Bukayo,Saka,1,2.5,3.9568345323741005,3.783783783783784,3.91644908616188,7.837837837837839,10.96096096096096
25,Matteo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.0,0.0
