id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,Cédric,Alves Soares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Granit,Xhaka,1,0.0,0.2,0.15,0.05,0.18,0.16666666666666669,0.22799999999999998,0.0,0.2,0.4,0.27499999999999997,0.36,0.3466666666666667,0.316
4,Mohamed,Elneny,1,8.0,0.2,0.0,0.025,0.06,0.04666666666666667,0.064,8.0,0.0,0.0,0.025,0.04,0.03333333333333333,0.027999999999999997
5,Rob,Holding,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
6,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.032,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004
7,Martin,Ødegaard,1,0.0,0.4,0.15,0.15,0.24,0.22,0.2,0.0,0.6,1.05,0.625,0.86,0.6666666666666667,0.6479999999999999
8,Kieran,Tierney,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.016
9,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Benjamin,White,1,4.0,0.2,0.6,0.44999999999999996,0.7799999999999999,0.5933333333333333,0.584,4.0,0.4,0.5,0.35000000000000003,0.32,0.3466666666666667,0.26
11,Eddie,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bukayo,Saka,1,12.0,0.0,0.65,0.44999999999999996,0.42,0.6133333333333334,0.588,16.0,3.0,2.55,2.325,2.52,2.5466666666666664,2.344
