id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.0,0.0,0.9009009009009009
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.0
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,1.0510510510510511
4,Pierre-Emerick,Aubameyang,1,2.5,0.3597122302158274,0.2702702702702703,0.0,0.2597402597402597,5.255255255255255
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.3003003003003003
6,Alexandre,Lacazette,1,36.25,29.496402877697843,32.432432432432435,29.47368421052631,25.454545454545453,14.714714714714713
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.0
8,Bernd,Leno,1,26.25,25.179856115107913,25.675675675675674,24.736842105263158,15.584415584415584,13.513513513513514
9,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.45045045045045046
10,Pablo,Marí,1,0.0,0.7194244604316548,0.2702702702702703,2.368421052631579,1.2987012987012987,0.45045045045045046
11,Héctor,Bellerín,1,3.75,6.115107913669065,3.2432432432432434,6.052631578947368,4.1558441558441555,5.8558558558558556
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.0
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
16,Rob,Holding,1,26.25,23.741007194244602,18.37837837837838,20.526315789473685,16.103896103896105,6.006006006006006
17,Kieran,Tierney,1,43.75,36.69064748201439,40.0,35.78947368421053,31.16883116883117,16.666666666666664
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.2631578947368421,0.0,1.0510510510510511
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.0
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0
22,Edward,Nketiah,1,0.0,0.0,0.0,0.2631578947368421,0.0,0.3003003003003003
23,Emile,Smith Rowe,1,23.75,23.381294964028775,20.27027027027027,18.157894736842106,11.688311688311687,4.354354354354354
24,Bukayo,Saka,1,43.75,42.086330935251794,39.729729729729726,36.84210526315789,34.02597402597402,15.915915915915916
25,Matteo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,1.25,0.3597122302158274,0.2702702702702703,0.2631578947368421,0.2597402597402597,0.7507507507507507
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.2597402597402597,0.45045045045045046
70,Mathew,Ryan,1,0.0,4.676258992805756,2.9729729729729732,4.736842105263158,5.454545454545454,7.057057057057057
478,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,3.7537537537537538
494,Gabriel,Magalhães,1,0.0,0.0,0.0,0.2631578947368421,0.5194805194805194,3.6036036036036037
501,Daniel,Ceballos Fernández,1,0.0,0.0,0.2702702702702703,0.2631578947368421,0.0,1.0510510510510511
526,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.5405405405405406,0.7894736842105263,0.7792207792207793,1.0510510510510511
527,Matt,Macey,1,0.0,1.079136690647482,0.2702702702702703,0.5263157894736842,1.8181818181818181,1.0510510510510511
547,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
567,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
645,Martin,Ødegaard,1,0.0,0.0,0.0,0.0,0.0,0.0
689,Miguel,Azeez,1,0.0,0.0,0.0,0.0,0.0,0.0
12,Emiliano,Martínez,2,15.0,18.705035971223023,17.56756756756757,20.789473684210527,23.116883116883116,23.873873873873876
28,Tom,Heaton,2,0.0,0.0,0.0,0.0,0.0,0.0
29,Ahmed,El Mohamady,2,0.0,0.0,0.0,0.0,0.0,0.45045045045045046
30,Henri,Lansbury,2,0.0,0.0,0.0,0.0,0.0,0.3003003003003003
31,Neil,Taylor,2,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
32,Jed,Steer,2,8.75,7.553956834532374,4.324324324324325,6.052631578947368,9.61038961038961,3.303303303303303
33,Conor,Hourihane,2,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
34,José Ignacio,Peleteiro Romallo,2,0.0,0.0,0.0,0.0,0.0,0.0
35,Ørjan,Nyland,2,0.0,1.4388489208633095,4.324324324324325,2.631578947368421,5.454545454545454,5.8558558558558556
36,Bjorn,Engels,2,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
