id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,Cédric,Alves Soares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Granit,Xhaka,1,0.0,0.0,0.35000000000000003,0.2,0.3,0.2,0.264,0.0,0.2,0.0,0.15,0.12,0.11333333333333334,0.11199999999999999
4,Mohamed,Elneny,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.024
5,Rob,Holding,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.04,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.012
7,Martin,Ødegaard,1,1.3333333333333335,0.6,0.95,1.0,0.8999999999999999,0.8533333333333334,0.9039999999999999,0.0,0.2,0.25,0.25,0.24,0.31333333333333335,0.38
8,Kieran,Tierney,1,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.008,1.3333333333333335,0.0,0.0,0.0,0.02,0.0,0.02
9,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Benjamin,White,1,4.0,4.3999999999999995,3.85,4.2,4.16,3.9266666666666663,3.7479999999999998,0.0,0.8,0.4,0.5499999999999999,0.52,0.4266666666666667,0.432
11,Eddie,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
13,Bukayo,Saka,1,0.0,7.6,8.4,8.375,7.16,7.926666666666667,7.488,0.0,3.2,1.15,1.4500000000000002,1.32,1.3866666666666667,1.236
14,Takehiro,Tomiyasu,1,0.0,1.4000000000000001,0.35000000000000003,0.15,0.33999999999999997,0.24,0.27999999999999997,0.0,0.0,0.1,0.05,0.12,0.07333333333333333,0.07200000000000001
15,Aaron,Ramsdale,1,0.0,0.6,0.44999999999999996,0.325,0.48,0.62,0.592,0.0,0.6,0.6,0.6,0.66,0.5866666666666667,0.508
16,Gabriel,dos Santos Magalhães,1,0.0,1.7999999999999998,2.1999999999999997,1.575,1.96,1.8266666666666667,1.592,0.0,0.0,0.44999999999999996,0.42500000000000004,0.4,0.3066666666666667,0.344
17,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004
19,Gabriel,Martinelli Silva,1,4.0,7.8,5.1499999999999995,4.95,4.84,5.046666666666667,5.232,1.3333333333333335,0.0,0.35000000000000003,0.5499999999999999,0.4,0.36,0.388
20,Pablo,Marí Villar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lucas,Torreira di Pascua,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
