id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.0,0.0,0.5208333333333333
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.0
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,1.3888888888888888
4,Pierre-Emerick,Aubameyang,1,1.25,0.7194244604316548,0.8108108108108109,3.1331592689295036,8.311688311688311,18.40277777777778
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.3472222222222222
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.0,0.2597402597402597,4.166666666666666
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.1736111111111111
8,Bernd,Leno,1,0.0,0.7194244604316548,1.3513513513513513,1.0443864229765014,4.1558441558441555,11.458333333333332
9,Granit,Xhaka,1,0.0,0.0,0.2702702702702703,0.0,0.2597402597402597,0.5208333333333333
10,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0
11,Héctor,Bellerín,1,2.5,2.5179856115107913,1.0810810810810811,1.8276762402088773,3.6363636363636362,7.638888888888889
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.1736111111111111
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.1736111111111111
16,Rob,Holding,1,0.0,2.158273381294964,1.891891891891892,3.1331592689295036,2.857142857142857,1.7361111111111112
17,Kieran,Tierney,1,0.0,1.4388489208633095,1.0810810810810811,1.5665796344647518,1.0389610389610389,5.729166666666666
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.2597402597402597,0.3472222222222222
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.0
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0
22,Edward,Nketiah,1,0.0,0.0,0.0,0.7832898172323759,0.0,1.215277777777778
23,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.2597402597402597,0.0
24,Bukayo,Saka,1,1.25,0.3597122302158274,0.8108108108108109,1.3054830287206265,2.3376623376623376,2.951388888888889
25,Matteo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.1736111111111111
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.0,0.0
27,William,Saliba,1,1.25,0.3597122302158274,0.5405405405405406,1.8276762402088773,0.7792207792207793,0.8680555555555556
70,Mathew,Ryan,1,3.75,14.028776978417264,14.054054054054054,19.5822454308094,28.05194805194805,18.055555555555554
478,Willian,Borges Da Silva,1,1.25,0.3597122302158274,1.3513513513513513,1.5665796344647518,4.415584415584416,8.159722222222223
494,Gabriel,Magalhães,1,0.0,0.7194244604316548,1.0810810810810811,1.8276762402088773,6.753246753246753,10.76388888888889
