id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,Cédric,Alves Soares,1,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Granit,Xhaka,1,0.0,0.2,0.1,0.1,0.1,0.05333333333333334,0.076,0.0,0.0,0.15,0.1,0.26,0.2,0.196
4,Mohamed,Elneny,1,0.0,0.0,0.05,0.075,0.13999999999999999,0.12666666666666665,0.08800000000000001,0.0,0.0,0.05,0.17500000000000002,0.1,0.06666666666666667,0.08
5,Rob,Holding,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.012
7,Martin,Ødegaard,1,0.0,0.6,0.5499999999999999,0.7250000000000001,0.52,0.5466666666666666,0.592,0.0,1.6,1.15,1.525,0.88,1.0333333333333332,1.18
8,Kieran,Tierney,1,0.0,0.0,0.0,0.025,0.0,0.006666666666666667,0.032,0.0,0.4,0.0,0.05,0.06,0.04,0.036000000000000004
9,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Benjamin,White,1,0.0,0.0,0.25,0.27499999999999997,0.08,0.17333333333333334,0.208,0.0,0.0,0.4,0.2,0.3,0.2733333333333333,0.232
11,Eddie,Nketiah,1,0.0,0.0,0.0,0.025,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.08,0.03333333333333333,0.027999999999999997
13,Bukayo,Saka,1,0.0,0.2,0.25,0.2,0.18,0.21333333333333335,0.308,0.0,0.4,0.25,0.4,0.27999999999999997,0.36666666666666664,0.44
14,Takehiro,Tomiyasu,1,0.0,0.0,0.0,0.0,0.04,0.013333333333333334,0.012,0.0,0.0,0.0,0.025,0.06,0.06,0.052
15,Aaron,Ramsdale,1,0.0,0.4,0.3,0.3,0.13999999999999999,0.2533333333333333,0.22399999999999998,0.0,1.2,0.15,0.35000000000000003,0.3,0.46666666666666673,0.47200000000000003
16,Gabriel,dos Santos Magalhães,1,0.0,0.4,0.5499999999999999,0.375,0.42,0.35333333333333333,0.40800000000000003,0.0,0.0,0.5499999999999999,0.17500000000000002,0.33999999999999997,0.3066666666666667,0.348
17,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.02,0.0,0.016,0.0,0.0,0.0,0.0,0.06,0.006666666666666667,0.012
19,Gabriel,Martinelli Silva,1,1.3333333333333335,2.4,1.6500000000000001,1.15,1.26,1.4133333333333333,1.464,0.0,1.2,0.95,0.7250000000000001,0.8,0.7066666666666667,0.8200000000000001
20,Pablo,Marí Villar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lucas,Torreira di Pascua,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.008
23,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Matt,Turner,1,0.0,0.0,0.15,0.05,0.13999999999999999,0.08,0.055999999999999994,0.0,0.0,0.15,0.025,0.0,0.04666666666666667,0.048
25,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.004
26,William,Saliba,1,0.0,0.8,0.8999999999999999,1.375,1.0999999999999999,1.3133333333333335,1.52,0.0,0.4,0.5,0.575,0.54,0.6266666666666667,0.732
27,Marcus,Oliveira Alencar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.004
28,Gabriel,Fernando de Jesus,1,0.0,1.6,0.65,0.4,0.42,0.36666666666666664,0.524,2.666666666666667,0.6,2.1,1.825,2.36,2.106666666666667,2.6599999999999997
313,Oleksandr,Zinchenko,1,1.3333333333333335,0.8,1.0,0.7250000000000001,0.9199999999999999,0.74,0.8200000000000001,0.0,0.8,0.75,0.8500000000000001,0.5,0.6933333333333334,0.9159999999999999
607,Matthew,Smith,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Philippe,Coutinho Correia,2,0.0,0.0,0.1,0.05,0.02,0.02,0.02,0.0,0.0,0.05,0.075,0.06,0.04,0.096
30,Danny,Ings,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.02,0.036000000000000004
31,Emiliano,Martínez Romero,2,0.0,0.0,0.15,0.125,0.06,0.06,0.13999999999999999,0.0,0.0,0.2,0.075,0.13999999999999999,0.07333333333333333,0.13999999999999999
32,Calum,Chambers,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,Lucas,Digne,2,0.0,0.0,0.1,0.05,0.02,0.10666666666666667,0.044000000000000004,0.0,0.4,0.0,0.075,0.02,0.09333333333333334,0.04
34,Bertrand,Traoré,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,Robin,Olsen,2,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.012,0.0,0.0,0.0,0.1,0.13999999999999999,0.02,0.06
36,Morgan,Sanson,2,0.0,0.0,0.0,0.025,0.0,0.0,0.004,0.0,0.0,0.05,0.025,0.02,0.0,0.012
37,John,McGinn,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.04,0.04,0.032
38,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
39,Tyrone,Mings,2,0.0,0.0,0.0,0.025,0.02,0.013333333333333334,0.032,0.0,0.0,0.2,0.05,0.08,0.12666666666666665,0.1
40,Ollie,Watkins,2,0.0,0.0,0.05,0.0,0.1,0.04,0.084,0.0,0.0,0.0,0.025,0.1,0.06,0.092
41,Marvelous,Nakamba,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.006666666666666667,0.012
42,Emiliano,Buendía Stati,2,0.0,0.0,0.0,0.025,0.0,0.006666666666666667,0.008,0.0,0.0,0.0,0.0,0.04,0.02666666666666667,0.02
43,Matty,Cash,2,0.0,0.0,0.05,0.025,0.04,0.013333333333333334,0.027999999999999997,0.0,0.8,0.44999999999999996,0.42500000000000004,0.42,0.4266666666666667,0.47600000000000003
44,Ezri,Konsa Ngoyo,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.004,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.008
45,Leon,Bailey,2,0.0,0.8,0.75,0.8,0.8200000000000001,0.7533333333333334,0.928,0.0,0.6,0.25,0.4,0.27999999999999997,0.3066666666666667,0.652
