id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
3,Granit,Xhaka,1,0.0,0.0,0.15,0.3,0.2,0.16666666666666669,0.216,0.0,0.0,0.05,0.075,0.04,0.06,0.048
4,Mohamed,Elneny,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.02666666666666667,0.036000000000000004
5,Rob,Holding,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Thomas,Partey,1,0.0,0.0,0.0,0.025,0.0,0.02,0.004,0.0,0.0,0.0,0.0,0.02,0.006666666666666667,0.0
7,Martin,Ødegaard,1,20.0,16.400000000000002,16.05,15.425,13.919999999999998,13.52,12.3,1.3333333333333335,0.2,0.1,0.42500000000000004,0.42,0.3466666666666667,0.436
8,Kieran,Tierney,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02666666666666667,0.004
9,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Benjamin,White,1,4.0,1.7999999999999998,1.4000000000000001,1.075,1.1400000000000001,1.0,0.992,1.3333333333333335,2.1999999999999997,3.0,2.85,2.68,2.74,2.06
11,Eddie,Nketiah,1,18.666666666666668,19.0,18.0,17.599999999999998,17.560000000000002,15.76,14.48,0.0,0.0,0.0,0.27499999999999997,0.4,0.36666666666666664,0.27999999999999997
12,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bukayo,Saka,1,24.0,25.8,25.15,22.775000000000002,21.7,20.12666666666667,17.576,0.0,0.2,0.15,0.125,0.02,0.10666666666666667,0.11199999999999999
14,Takehiro,Tomiyasu,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.008
15,Aaron,Ramsdale,1,0.0,1.2,0.65,0.75,0.76,0.8466666666666668,0.728,0.0,0.0,0.4,0.42500000000000004,0.32,0.42,0.45199999999999996
16,Gabriel,dos Santos Magalhães,1,2.666666666666667,4.6,3.2,3.125,2.34,2.7333333333333334,2.22,2.666666666666667,0.0,0.35000000000000003,0.4,0.3,0.36,0.44400000000000006
17,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
