id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.0,0.0,0.9983361064891847
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.0
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,0.8319467554076538
4,Pierre-Emerick,Aubameyang,1,0.0,0.3597122302158274,0.2702702702702703,0.5221932114882507,2.5974025974025974,13.976705490848584
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.33277870216306155
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.0,0.2597402597402597,2.828618968386023
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.0
8,Bernd,Leno,1,0.0,1.079136690647482,1.891891891891892,3.1331592689295036,4.935064935064935,8.319467554076539
9,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.6655574043261231
10,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0
11,Héctor,Bellerín,1,3.75,1.4388489208633095,2.4324324324324325,1.3054830287206265,4.1558441558441555,5.823627287853577
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.0
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.33277870216306155
16,Rob,Holding,1,0.0,0.0,0.2702702702702703,0.7832898172323759,0.2597402597402597,1.1647254575707155
17,Kieran,Tierney,1,2.5,0.3597122302158274,0.2702702702702703,1.0443864229765014,2.3376623376623376,5.324459234608985
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.6655574043261231
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.0
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0
22,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.2597402597402597,0.33277870216306155
23,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.16638935108153077
24,Bukayo,Saka,1,1.25,0.7194244604316548,1.3513513513513513,1.3054830287206265,1.8181818181818181,3.1613976705490847
25,Matteo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.0,0.0
27,William,Saliba,1,0.0,0.0,0.2702702702702703,0.26109660574412535,0.2597402597402597,1.3311148086522462
70,Mathew,Ryan,1,7.5,11.151079136690647,13.243243243243244,19.321148825065272,23.376623376623375,13.311148086522461
478,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.26109660574412535,0.7792207792207793,5.158069883527454
494,Gabriel,Magalhães,1,0.0,1.4388489208633095,0.8108108108108109,1.8276762402088773,7.532467532467532,11.480865224625623
501,Daniel,Ceballos Fernández,1,0.0,0.7194244604316548,0.2702702702702703,1.0443864229765014,0.5194805194805194,1.1647254575707155
526,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,1.3513513513513513,0.26109660574412535,0.2597402597402597,1.3311148086522462
527,Matt,Macey,1,1.25,1.4388489208633095,0.2702702702702703,0.26109660574412535,1.5584415584415585,0.33277870216306155
547,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.0
567,Thomas,Partey,1,0.0,0.0,0.0,0.26109660574412535,0.5194805194805194,0.8319467554076538
