id,first_name,second_name,team,Top_100_in,Top_1K_in,Top_10K_in,Top_50K_in,Top_100K_in,Top_250K_in,Top_500K_in,Top_100_out,Top_1K_out,Top_10K_out,Top_50K_out,Top_100K_out,Top_250K_out,Top_500K_out
1,Cédric,Alves Soares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,Granit,Xhaka,1,1.3333333333333335,0.2,0.3,0.17500000000000002,0.12,0.18666666666666668,0.2,1.3333333333333335,0.2,0.3,0.42500000000000004,0.13999999999999999,0.22666666666666668,0.308
4,Mohamed,Elneny,1,0.0,0.0,0.0,0.05,0.1,0.08,0.052,0.0,0.0,0.0,0.025,0.1,0.04666666666666667,0.024
5,Rob,Holding,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Thomas,Partey,1,0.0,0.0,0.1,0.05,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.04666666666666667,0.008
7,Martin,Ødegaard,1,0.0,0.2,0.44999999999999996,0.4,0.42,0.4333333333333333,0.33999999999999997,0.0,0.2,0.25,0.475,0.5,0.47333333333333333,0.45199999999999996
8,Kieran,Tierney,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.025,0.0,0.013333333333333334,0.008
9,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Benjamin,White,1,1.3333333333333335,4.0,4.35,3.2750000000000004,3.34,3.1466666666666665,3.004,1.3333333333333335,0.6,0.1,0.27499999999999997,0.16,0.18666666666666668,0.212
11,Eddie,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Bukayo,Saka,1,2.666666666666667,0.4,0.8,1.3,1.3,1.4200000000000002,1.5599999999999998,1.3333333333333335,0.2,0.75,0.625,0.5599999999999999,0.7933333333333334,0.672
14,Takehiro,Tomiyasu,1,0.0,0.0,0.0,0.025,0.02,0.013333333333333334,0.008,0.0,0.0,0.1,0.17500000000000002,0.2,0.10666666666666667,0.136
15,Aaron,Ramsdale,1,0.0,0.2,0.8500000000000001,1.325,0.96,0.9199999999999999,1.076,0.0,0.0,0.1,0.1,0.22,0.26,0.244
16,Gabriel,dos Santos Magalhães,1,4.0,2.4,3.2,3.225,3.1,3.26,3.2039999999999997,0.0,0.0,0.05,0.17500000000000002,0.08,0.08666666666666667,0.18
17,Nuno,Varela Tavares,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
19,Gabriel,Martinelli Silva,1,2.666666666666667,0.8,0.75,0.775,0.6799999999999999,0.74,0.86,0.0,1.0,1.4000000000000001,1.425,1.32,1.0933333333333333,1.26
20,Pablo,Marí Villar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,Lucas,Torreira di Pascua,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Reiss,Nelson,1,0.0,0.2,0.0,0.0,0.0,0.006666666666666667,0.0,0.0,0.2,0.15,0.0,0.0,0.006666666666666667,0.004
24,Matt,Turner,1,0.0,0.2,0.15,0.05,0.12,0.08666666666666667,0.055999999999999994,0.0,0.0,0.0,0.0,0.08,0.02666666666666667,0.012
25,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,William,Saliba,1,1.3333333333333335,1.2,2.4,2.1,2.46,2.2133333333333334,2.532,0.0,0.0,0.4,0.475,0.3,0.3466666666666667,0.388
27,Marcus,Oliveira Alencar,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,Gabriel,Fernando de Jesus,1,1.3333333333333335,1.7999999999999998,4.25,3.95,4.44,4.5600000000000005,4.192,9.333333333333334,4.2,4.05,4.425,3.82,4.06,3.46
313,Oleksandr,Zinchenko,1,1.3333333333333335,1.0,0.5,0.8,1.02,0.6533333333333333,0.6839999999999999,0.0,0.0,0.0,0.025,0.06,0.06,0.08800000000000001
