id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.0,0.0,0.45045045045045046
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,0.6006006006006006
4,Pierre-Emerick,Aubameyang,1,3.75,2.877697841726619,2.9729729729729732,2.3498694516971277,5.454545454545454,7.5075075075075075
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.0
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.0,1.5584415584415585,4.054054054054054
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.0
8,Bernd,Leno,1,0.0,1.079136690647482,2.1621621621621623,1.5665796344647518,2.3376623376623376,6.606606606606606
9,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
10,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0
11,Héctor,Bellerín,1,1.25,0.3597122302158274,0.5405405405405406,0.0,1.8181818181818181,4.054054054054054
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.45045045045045046
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.0
16,Rob,Holding,1,0.0,2.158273381294964,3.2432432432432434,2.088772845953003,5.194805194805195,2.7027027027027026
17,Kieran,Tierney,1,2.5,1.4388489208633095,1.0810810810810811,1.0443864229765014,0.7792207792207793,4.804804804804805
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.26109660574412535,0.7792207792207793,0.9009009009009009
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.0
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0
22,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.3003003003003003
23,Emile,Smith Rowe,1,2.5,6.115107913669065,3.5135135135135136,3.3942558746736298,3.896103896103896,2.2522522522522523
24,Bukayo,Saka,1,3.75,2.5179856115107913,7.027027027027027,8.355091383812011,10.909090909090908,10.36036036036036
25,Matteo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.15015015015015015
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.0,0.0
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.7507507507507507
70,Mathew,Ryan,1,0.0,0.3597122302158274,0.5405405405405406,0.5221932114882507,2.3376623376623376,5.405405405405405
478,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,1.951951951951952
494,Gabriel,Magalhães,1,0.0,0.0,0.0,0.0,0.0,3.303303303303303
501,Daniel,Ceballos Fernández,1,0.0,0.0,0.0,0.0,0.0,0.6006006006006006
526,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.2702702702702703,0.26109660574412535,0.0,0.3003003003003003
527,Matt,Macey,1,0.0,0.0,0.2702702702702703,0.0,0.5194805194805194,1.0510510510510511
547,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.0
