id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.26109660574412535,0.0,1.7307692307692308
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.19230769230769232
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,0.38461538461538464
4,Pierre-Emerick,Aubameyang,1,83.75,82.73381294964028,88.10810810810811,84.33420365535248,70.12987012987013,45.96153846153846
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.38461538461538464
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.26109660574412535,2.5974025974025974,5.5769230769230775
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.0
8,Bernd,Leno,1,0.0,0.3597122302158274,1.3513513513513513,2.610966057441253,4.935064935064935,10.76923076923077
9,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,1.5384615384615385
10,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0
11,Héctor,Bellerín,1,3.75,2.877697841726619,1.3513513513513513,2.3498694516971277,3.6363636363636362,4.615384615384616
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.0
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.0
16,Rob,Holding,1,6.25,3.9568345323741005,3.783783783783784,3.3942558746736298,3.896103896103896,2.5
17,Kieran,Tierney,1,5.0,3.237410071942446,3.783783783783784,6.266318537859007,8.571428571428571,9.807692307692308
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.5194805194805194,1.153846153846154
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.19230769230769232
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.19230769230769232
22,Edward,Nketiah,1,0.0,1.4388489208633095,0.0,1.0443864229765014,1.5584415584415585,1.153846153846154
