id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_50K,Top_100K,Top_250K,Top_500K
1,David,Raya Martín,1,30.666666666666664,34.0,36.4,37.724999999999994,40.72,40.31333333333333,40.760000000000005
2,Kepa,Arrizabalaga Revuelta,1,0.0,0.0,0.0,0.05,0.04,0.03333333333333333,0.048
3,Karl,Hein,1,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.027999999999999997
4,Tommy,Setford,1,0.0,0.0,0.0,0.075,0.04,0.06,0.055999999999999994
5,Gabriel,dos Santos Magalhães,1,68.0,64.2,54.2,49.65,44.86,40.63333333333333,35.492000000000004
6,William,Saliba,1,2.666666666666667,1.0,2.9000000000000004,3.075,3.8,4.12,4.136
7,Riccardo,Calafiori,1,4.0,0.6,1.0,1.2,1.16,1.4866666666666668,1.8679999999999999
8,Jurriën,Timber,1,22.666666666666664,30.4,34.050000000000004,34.625,35.42,36.35333333333333,36.86
9,Jakub,Kiwior,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Myles,Lewis-Skelly,1,0.0,0.0,0.25,0.05,0.04,0.06666666666666667,0.164
11,Benjamin,White,1,0.0,0.2,0.2,0.22499999999999998,0.13999999999999999,0.18,0.252
13,Brayden,Clarke,1,0.0,0.0,0.05,0.05,0.0,0.06666666666666667,0.048
14,Maldini,Kacurri,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Josh,Nichols,1,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.016
16,Bukayo,Saka,1,61.33333333333333,62.2,57.199999999999996,56.15,54.72,52.480000000000004,47.724
17,Martin,Ødegaard,1,1.3333333333333335,0.6,1.25,1.4749999999999999,1.5,1.2733333333333332,1.204
18,Noni,Madueke,1,0.0,0.0,0.05,0.05,0.06,0.04,0.024
19,Gabriel,Martinelli Silva,1,0.0,0.0,0.0,0.025,0.08,0.04666666666666667,0.052
20,Leandro,Trossard,1,2.666666666666667,3.2,1.7500000000000002,1.95,1.7999999999999998,2.2666666666666666,2.2800000000000002
21,Declan,Rice,1,26.666666666666668,34.599999999999994,31.95,30.225,30.06,28.03333333333333,27.872000000000003
22,Mikel,Merino Zazón,1,0.0,0.2,0.3,0.95,0.7799999999999999,0.8133333333333332,1.1320000000000001
23,Fábio,Ferreira Vieira,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,Christian,Nørgaard,1,0.0,0.0,0.0,0.0,0.02,0.0,0.0
25,Ethan,Nwaneri,1,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.008
26,Martín,Zubimendi Ibáñez,1,0.0,0.6,0.35000000000000003,0.44999999999999996,0.5599999999999999,0.5733333333333334,0.6479999999999999
28,Ismeal,Kabia,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,Albert,Sambi Lokonga,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,Kai,Havertz,1,0.0,0.2,0.0,0.025,0.0,0.013333333333333334,0.008
31,Gabriel,Fernando de Jesus,1,0.0,0.0,0.05,0.05,0.13999999999999999,0.1,0.08
266,Eberechi,Eze,1,0.0,0.8,0.5499999999999999,1.0250000000000001,1.0999999999999999,1.6400000000000001,2.1839999999999997
662,Cristhian,Mosquera,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
666,Viktor,Gyökeres,1,0.0,0.2,0.2,0.5,0.27999999999999997,0.48,0.72
700,Max,Dowman,1,0.0,0.0,0.0,0.0,0.02,0.05333333333333334,0.06
711,Andre,Harriman-Annous,1,0.0,0.0,0.0,0.0,0.0,0.0,0.004
725,Piero,Hincapié,1,2.666666666666667,3.4000000000000004,4.75,4.725,5.04,4.786666666666667,4.5760000000000005
759,Marli,Salmon,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,Emiliano,Martínez Romero,2,0.0,3.0,2.5,2.5749999999999997,2.54,2.4266666666666667,2.36
33,Marco,Bizot,2,0.0,0.0,0.15,0.05,0.02,0.05333333333333334,0.055999999999999994
34,Joe,Gauci,2,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.024
35,Filip,Marschall,2,0.0,0.0,0.0,0.0,0.0,0.0,0.004
36,Matty,Cash,2,9.333333333333334,10.6,11.4,10.925,9.9,11.613333333333333,12.096
37,Lucas,Digne,2,0.0,0.0,0.44999999999999996,0.7000000000000001,0.7000000000000001,0.5266666666666667,0.64
38,Ezri,Konsa Ngoyo,2,5.333333333333334,6.0,4.45,5.325,5.42,4.64,5.396
39,Ian,Maatsen,2,0.0,0.0,0.25,0.2,0.22,0.17333333333333334,0.20400000000000001
40,Tyrone,Mings,2,0.0,0.0,0.0,0.025,0.0,0.02,0.02
41,Pau,Torres,2,0.0,0.2,0.1,0.1,0.08,0.12666666666666665,0.1
42,Andrés,García,2,0.0,0.0,0.0,0.05,0.06,0.03333333333333333,0.032
43,Álex,Moreno Lopera,2,0.0,0.0,0.1,0.025,0.12,0.09333333333333334,0.17600000000000002
44,Lamare,Bogarde,2,0.0,0.2,0.1,0.05,0.06,0.07333333333333333,0.14400000000000002
45,Lino,da Cruz Sousa,2,0.0,0.0,0.0,0.0,0.02,0.03333333333333333,0.027999999999999997
46,Yasin,Özcan,2,0.0,0.0,0.0,0.0,0.02,0.0,0.004
47,Morgan,Rogers,2,56.00000000000001,54.400000000000006,55.400000000000006,53.300000000000004,51.519999999999996,50.513333333333335,49.624
48,Youri,Tielemans,2,0.0,1.4000000000000001,0.4,0.42500000000000004,0.5,0.3,0.42
49,Leon,Bailey,2,0.0,0.0,0.0,0.0,0.0,0.0,0.004
50,Emiliano,Buendía Stati,2,0.0,0.0,0.15,0.125,0.12,0.14666666666666667,0.252
51,Samuel,Iling-Junior,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Donyell,Malen,2,0.0,0.0,0.5,0.25,0.27999999999999997,0.2733333333333333,0.296
54,John,McGinn,2,0.0,0.2,0.15,0.35000000000000003,0.38,0.18,0.45199999999999996
55,Ross,Barkley,2,0.0,0.0,0.0,0.0,0.0,0.006666666666666667,0.0
56,Enzo,Barrenechea,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Lewis,Dobbin,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Boubacar,Kamara,2,0.0,0.0,0.15,0.17500000000000002,0.27999999999999997,0.24666666666666665,0.384
59,Amadou,Onana,2,0.0,0.0,0.2,0.17500000000000002,0.24,0.21333333333333335,0.268
60,Ben,Broggio,2,0.0,0.0,0.0,0.025,0.02,0.04,0.016
61,Leander,Dendoncker,2,0.0,0.0,0.0,0.0,0.02,0.013333333333333334,0.012
62,Jamaldeen,Jimoh-Aloba,2,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0
63,Kadan,Young,2,0.0,0.0,0.2,0.17500000000000002,0.24,0.17333333333333334,0.2
64,Ollie,Watkins,2,6.666666666666667,6.4,8.450000000000001,5.575,5.42,5.82,5.968
65,Zépiqueno,Redmond,2,0.0,0.0,0.0,0.025,0.04,0.006666666666666667,0.004
389,Harvey,Elliott,2,0.0,0.0,0.0,0.0,0.02,0.0,0.012
456,Jadon,Sancho,2,0.0,0.0,0.0,0.0,0.0,0.0,0.008
677,Evann,Guessand,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,James,Wright,2,0.0,0.2,0.2,0.15,0.06,0.12666666666666665,0.104
701,Triston,Rowe,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,Bradley,Burrowes,2,0.0,0.0,0.0,0.0,0.0,0.0,0.004
703,Sam,Proctor,2,0.0,0.0,0.15,0.05,0.18,0.12666666666666665,0.168
710,Travis,Patterson,2,0.0,0.0,0.0,0.025,0.0,0.02,0.032
719,Victor,Lindelöf,2,0.0,0.0,0.05,0.025,0.02,0.006666666666666667,0.016
754,George,Hemmings,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,Ronnie,Hollingshead,2,0.0,0.0,0.0,0.0,0.0,0.0,0.004
768,Leon,Routh,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
781,TJ,Carroll,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
