id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.0,0.0,0.7898894154818324
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.0
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,0.7898894154818324
4,Pierre-Emerick,Aubameyang,1,0.0,0.0,0.0,0.26109660574412535,0.7792207792207793,9.162717219589258
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.0
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.0,0.0,2.6856240126382307
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.1579778830963665
8,Bernd,Leno,1,1.25,1.4388489208633095,0.8108108108108109,3.1331592689295036,3.3766233766233764,7.740916271721959
9,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.631911532385466
10,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0
11,Héctor,Bellerín,1,3.75,7.553956834532374,6.486486486486487,6.7885117493472595,8.051948051948052,8.846761453396525
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.0
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.0
16,Rob,Holding,1,0.0,0.0,1.6216216216216217,2.3498694516971277,1.0389610389610389,0.1579778830963665
17,Kieran,Tierney,1,0.0,0.0,0.2702702702702703,0.26109660574412535,1.5584415584415585,4.265402843601896
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.631911532385466
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.0
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0
22,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.7898894154818324
23,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.2597402597402597,0.315955766192733
24,Bukayo,Saka,1,0.0,0.3597122302158274,0.5405405405405406,1.3054830287206265,2.857142857142857,1.8957345971563981
25,Matteo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.0,0.0
27,William,Saliba,1,0.0,0.0,0.0,0.26109660574412535,0.2597402597402597,0.7898894154818324
70,Mathew,Ryan,1,6.25,12.23021582733813,12.432432432432433,12.793733681462141,18.181818181818183,12.164296998420221
478,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.5194805194805194,4.423380726698262
494,Gabriel,Magalhães,1,1.25,1.4388489208633095,0.8108108108108109,3.1331592689295036,3.3766233766233764,9.95260663507109
501,Daniel,Ceballos Fernández,1,0.0,0.0,0.0,0.0,0.2597402597402597,0.9478672985781991
526,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,1.0810810810810811,0.26109660574412535,1.8181818181818181,0.9478672985781991
527,Matt,Macey,1,1.25,1.4388489208633095,1.6216216216216217,1.3054830287206265,1.5584415584415585,1.1058451816745656
547,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.26109660574412535,0.0,0.0
567,Thomas,Partey,1,0.0,0.0,0.0,0.26109660574412535,0.0,0.7898894154818324
645,Martin,Ødegaard,1,0.0,0.0,0.0,0.0,0.0,0.0
689,Miguel,Azeez,1,0.0,0.0,0.0,0.0,0.0,0.0
12,Emiliano,Martínez,2,68.75,67.26618705035972,60.54054054054055,55.87467362924282,40.0,26.698262243285942
28,Tom,Heaton,2,0.0,0.0,0.0,0.0,0.0,0.0
29,Ahmed,El Mohamady,2,0.0,0.0,0.0,0.0,0.0,0.0
30,Henri,Lansbury,2,0.0,0.0,0.0,0.0,0.0,0.1579778830963665
