id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.0,0.0,0.6568144499178982
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.3284072249589491
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,1.8062397372742198
4,Pierre-Emerick,Aubameyang,1,1.25,2.5179856115107913,1.891891891891892,2.088772845953003,3.3942558746736298,15.10673234811166
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.3284072249589491
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.0,0.26109660574412535,2.7914614121510675
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.16420361247947454
8,Bernd,Leno,1,2.5,0.3597122302158274,1.891891891891892,0.7832898172323759,4.699738903394255,9.523809523809524
9,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.6568144499178982
10,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.0
11,Héctor,Bellerín,1,6.25,8.273381294964029,5.9459459459459465,6.7885117493472595,7.83289817232376,8.538587848932677
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.0
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.16420361247947454
16,Rob,Holding,1,0.0,0.7194244604316548,1.0810810810810811,2.088772845953003,0.5221932114882507,1.1494252873563218
17,Kieran,Tierney,1,2.5,0.3597122302158274,0.2702702702702703,0.5221932114882507,1.3054830287206265,5.582922824302135
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.26109660574412535,0.0,0.49261083743842365
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.0
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0
22,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.49261083743842365
23,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.0,0.3284072249589491
24,Bukayo,Saka,1,0.0,0.3597122302158274,1.3513513513513513,1.0443864229765014,1.8276762402088773,2.6272577996715927
25,Matteo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.0,0.0
27,William,Saliba,1,0.0,0.0,0.0,0.26109660574412535,0.26109660574412535,0.8210180623973727
70,Mathew,Ryan,1,3.75,10.071942446043165,9.18918918918919,14.099216710182768,19.321148825065272,12.97208538587849
478,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.26109660574412535,1.0443864229765014,4.105090311986864
494,Gabriel,Magalhães,1,1.25,1.079136690647482,2.4324324324324325,3.91644908616188,7.310704960835509,11.330049261083744
501,Daniel,Ceballos Fernández,1,0.0,0.0,0.0,0.26109660574412535,1.0443864229765014,1.6420361247947455
526,Mohamed Naser,El Sayed Elneny,1,0.0,0.0,0.8108108108108109,0.26109660574412535,0.0,1.6420361247947455
527,Matt,Macey,1,1.25,0.0,1.3513513513513513,1.5665796344647518,1.3054830287206265,1.8062397372742198
547,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.0
567,Thomas,Partey,1,0.0,0.0,0.0,0.0,0.0,0.49261083743842365
645,Martin,Ødegaard,1,0.0,0.0,0.0,0.0,0.0,0.0
689,Miguel,Azeez,1,0.0,0.0,0.0,0.0,0.0,0.0
12,Emiliano,Martínez,2,67.5,69.42446043165468,60.810810810810814,56.6579634464752,51.958224543080945,30.377668308702795
28,Tom,Heaton,2,0.0,0.0,0.0,0.0,0.0,0.16420361247947454
29,Ahmed,El Mohamady,2,0.0,0.0,0.0,0.0,0.0,0.6568144499178982
30,Henri,Lansbury,2,0.0,0.0,0.0,0.0,0.0,0.16420361247947454
31,Neil,Taylor,2,0.0,0.0,0.0,0.26109660574412535,0.26109660574412535,0.16420361247947454
32,Jed,Steer,2,17.5,17.985611510791365,22.972972972972975,12.532637075718014,7.310704960835509,6.896551724137931
33,Conor,Hourihane,2,0.0,0.0,0.0,0.0,0.0,0.16420361247947454
34,José Ignacio,Peleteiro Romallo,2,0.0,0.0,0.0,0.0,0.0,0.16420361247947454
35,Ørjan,Nyland,2,7.5,8.992805755395683,10.27027027027027,13.054830287206268,11.22715404699739,6.403940886699508
36,Bjorn,Engels,2,0.0,0.0,0.0,0.0,0.0,0.0
37,Jack,Grealish,2,76.25,75.53956834532374,76.21621621621621,68.66840731070496,52.74151436031331,42.857142857142854
38,John,McGinn,2,0.0,0.3597122302158274,1.3513513513513513,1.5665796344647518,4.177545691906006,2.2988505747126435
39,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.0,0.3284072249589491
40,Mahmoud Ahmed,Ibrahim Hassan,2,0.0,0.0,0.0,0.0,0.0,0.6568144499178982
41,Tyrone,Mings,2,2.5,1.7985611510791366,2.7027027027027026,3.3942558746736298,8.87728459530026,14.449917898193759
42,Matt,Targett,2,7.5,6.474820143884892,10.27027027027027,9.39947780678851,6.005221932114883,1.9704433497536946
43,James,Bree,2,0.0,0.0,0.0,0.0,0.0,0.0
44,Marvelous,Nakamba,2,0.0,0.0,0.0,0.0,0.0,0.3284072249589491
45,Anwar,El Ghazi,2,0.0,0.0,0.0,0.0,0.0,0.3284072249589491
46,Ezri,Konsa Ngoyo,2,8.75,5.0359712230215825,7.567567567567568,8.093994778067886,11.22715404699739,7.8817733990147785
47,Frédéric,Guilbert,2,0.0,0.0,0.0,0.0,0.0,0.0
48,Wesley,Moraes,2,0.0,0.0,0.0,0.0,0.0,0.16420361247947454
49,Mbwana,Samatta,2,0.0,0.0,0.0,0.0,0.0,0.16420361247947454
50,Keinan,Davis,2,2.5,3.237410071942446,2.1621621621621623,3.1331592689295036,3.3942558746736298,9.0311986863711
51,Indiana,Vassilev,2,0.0,0.0,0.2702702702702703,0.0,0.26109660574412535,0.9852216748768473
52,Douglas Luiz,Soares de Paulo,2,0.0,0.0,0.0,0.0,0.0,0.49261083743842365
106,Ross,Barkley,2,8.75,3.597122302158273,2.9729729729729732,4.177545691906006,4.43864229765013,5.41871921182266
496,Matthew,Cash,2,0.0,0.7194244604316548,0.2702702702702703,0.26109660574412535,0.0,1.1494252873563218
514,Ollie,Watkins,2,16.25,20.863309352517987,22.432432432432435,21.671018276762403,17.232375979112273,8.866995073891626
540,Bertrand,Traoré,2,0.0,0.0,0.0,0.0,0.0,0.0
554,Jacob,Ramsey,2,0.0,0.0,0.0,0.0,0.0,0.16420361247947454
647,Morgan,Sanson,2,0.0,0.0,0.0,0.0,0.0,0.0
671,Kaine,Hayden,2,0.0,0.0,0.0,0.0,0.0,0.0
