id,first_name,second_name,team,Top_100,Top_1K,Top_10K,Top_100K,Top_1M,Overall
1,Mesut,Özil,1,0.0,0.0,0.0,0.0,0.0,0.6535947712418301
2,Sokratis,Papastathopoulos,1,0.0,0.0,0.0,0.0,0.0,0.0
3,David,Luiz Moreira Marinho,1,0.0,0.0,0.0,0.0,0.0,1.4705882352941175
4,Pierre-Emerick,Aubameyang,1,0.0,0.3597122302158274,0.0,0.0,2.3376623376623376,10.294117647058822
5,Cédric,Soares,1,0.0,0.0,0.0,0.0,0.0,0.0
6,Alexandre,Lacazette,1,0.0,0.0,0.0,0.0,0.2597402597402597,4.411764705882353
7,Shkodran,Mustafi,1,0.0,0.0,0.0,0.0,0.0,0.0
8,Bernd,Leno,1,2.5,1.079136690647482,2.4324324324324325,4.177545691906006,4.935064935064935,10.294117647058822
9,Granit,Xhaka,1,0.0,0.0,0.0,0.0,0.0,0.16339869281045752
10,Pablo,Marí,1,0.0,0.0,0.0,0.0,0.0,0.16339869281045752
11,Héctor,Bellerín,1,5.0,8.633093525179856,6.216216216216217,9.138381201044385,11.168831168831169,8.823529411764707
13,Calum,Chambers,1,0.0,0.0,0.0,0.0,0.0,0.0
14,Sead,Kolasinac,1,0.0,0.0,0.0,0.0,0.0,0.16339869281045752
16,Rob,Holding,1,0.0,0.3597122302158274,0.5405405405405406,1.5665796344647518,0.7792207792207793,1.4705882352941175
17,Kieran,Tierney,1,0.0,0.3597122302158274,0.5405405405405406,0.5221932114882507,1.0389610389610389,6.372549019607843
18,Nicolas,Pépé,1,0.0,0.0,0.0,0.0,0.0,0.9803921568627451
19,Lucas,Torreira,1,0.0,0.0,0.0,0.0,0.0,0.16339869281045752
21,Reiss,Nelson,1,0.0,0.0,0.0,0.0,0.0,0.0
22,Edward,Nketiah,1,0.0,0.0,0.0,0.0,0.0,0.32679738562091504
23,Emile,Smith Rowe,1,0.0,0.0,0.0,0.0,0.5194805194805194,0.16339869281045752
24,Bukayo,Saka,1,0.0,0.0,1.891891891891892,0.7832898172323759,1.0389610389610389,1.7973856209150325
25,Matteo,Guendouzi,1,0.0,0.0,0.0,0.0,0.0,0.0
26,Gabriel Teodoro,Martinelli Silva,1,0.0,0.0,0.0,0.0,0.0,0.0
27,William,Saliba,1,0.0,0.0,0.0,0.0,0.0,0.8169934640522877
70,Mathew,Ryan,1,6.25,8.273381294964029,9.72972972972973,14.621409921671018,18.441558441558442,14.869281045751634
478,Willian,Borges Da Silva,1,0.0,0.0,0.0,0.0,0.0,3.431372549019608
494,Gabriel,Magalhães,1,0.0,0.3597122302158274,1.6216216216216217,2.8720626631853787,3.3766233766233764,11.437908496732026
501,Daniel,Ceballos Fernández,1,0.0,0.0,0.2702702702702703,0.26109660574412535,0.0,1.7973856209150325
526,Mohamed Naser,El Sayed Elneny,1,0.0,0.3597122302158274,0.2702702702702703,0.7832898172323759,1.0389610389610389,1.9607843137254901
527,Matt,Macey,1,1.25,1.4388489208633095,0.8108108108108109,2.3498694516971277,1.8181818181818181,1.1437908496732025
547,Rúnar Alex,Rúnarsson,1,0.0,0.0,0.0,0.0,0.0,0.0
567,Thomas,Partey,1,0.0,0.0,0.2702702702702703,0.26109660574412535,0.0,0.49019607843137253
645,Martin,Ødegaard,1,0.0,0.0,0.0,0.0,0.0,0.0
689,Miguel,Azeez,1,0.0,0.0,0.0,0.0,0.0,0.0
12,Emiliano,Martínez,2,68.75,67.62589928057554,61.891891891891895,59.268929503916446,45.19480519480519,24.836601307189543
28,Tom,Heaton,2,0.0,0.0,0.0,0.0,0.0,0.0
29,Ahmed,El Mohamady,2,0.0,0.0,0.0,0.0,0.0,0.16339869281045752
30,Henri,Lansbury,2,0.0,0.0,0.0,0.0,0.0,0.49019607843137253
31,Neil,Taylor,2,0.0,0.0,0.0,0.0,0.0,0.16339869281045752
32,Jed,Steer,2,15.0,19.784172661870503,17.027027027027028,14.099216710182768,8.311688311688311,4.57516339869281
33,Conor,Hourihane,2,0.0,0.0,0.0,0.0,0.0,0.32679738562091504
34,José Ignacio,Peleteiro Romallo,2,0.0,0.0,0.0,0.0,0.0,0.0
35,Ørjan,Nyland,2,8.75,8.633093525179856,10.27027027027027,9.921671018276761,10.909090909090908,7.516339869281046
36,Bjorn,Engels,2,0.0,0.0,0.0,0.0,0.0,0.32679738562091504
37,Jack,Grealish,2,80.0,80.2158273381295,72.97297297297297,69.19060052219321,64.15584415584415,40.35947712418301
38,John,McGinn,2,1.25,0.3597122302158274,0.8108108108108109,2.610966057441253,1.2987012987012987,2.450980392156863
39,Kortney,Hause,2,0.0,0.0,0.0,0.0,0.0,0.0
40,Mahmoud Ahmed,Ibrahim Hassan,2,0.0,0.0,0.2702702702702703,0.26109660574412535,0.2597402597402597,0.8169934640522877
41,Tyrone,Mings,2,3.75,2.877697841726619,3.5135135135135136,5.221932114882506,9.61038961038961,14.54248366013072
42,Matt,Targett,2,6.25,7.553956834532374,12.162162162162163,11.488250652741515,4.935064935064935,2.450980392156863
43,James,Bree,2,0.0,0.0,0.0,0.0,0.0,0.0
44,Marvelous,Nakamba,2,0.0,0.0,0.0,0.0,0.0,0.0
